"Company Name","Top Addresses","Company Websites","Company Contact Info","Company Country","Aggregated Volume","Top Destination Ports Used","Top Departure Ports Used","Top H.S. Code","Product Description","Total TEU","Total Weight","Top Notify Parties","Top Notify Party Addresses"
"Muji Canada Limited","Mr Toru Akita / 595 Bay St Unit C-03Toronto On M5 G 2C2Tel:1-416-607-6444Fax:1-416-60, 595 Bay St Unit C-03Toronto On M5 G 2C2Tel:1-416-607-6444Fax:1-416-60, Address:595 Bay St Unit C-03Toront O On M5G 2C2Tel: 1-416-607-6444","","Phone Numbers: 14166076444 --- Emails: ","United States","192","Tacoma, Wa, Los Angeles, Ca, Seattle, Wa","Singapore, Haiphong, Yantian","580710, 392329, 640319","Labels Textile, Bags Plastics Textile Mater, Bags Plastics Textile","188","85968","Nippon Express Canada Ltd, Nippon Express Canada Ltd Attn Vancouver Branch","Attn: Van Unit 110 - 16100 Blundell Roadrichmond Bc V6W 0A2 Canadatel:1-604-278-, Unit 110 1610 0 Blundell Road Richmond Bc V6W, 6250 Edwa On L5T2X3 Tel 905-565-7526 Fax905 -565-58422 Nippon Steel Trading Cor"
"American Textile Company","10 North Linden Street Duquesne Pa 15110 United States Tel412-948-1020 Ext 211, 7814 Magnolia Boulevard Tifton Ga 31794 United States Tel412-948-1020 Ext 211, 10 North Linden Street Duquesne Pa 15110 United States Tel412-948-1020 Ext211","","Phone Numbers: 4129481020 --- Emails: ","United States","181","New York/Newark Area, Newark, Nj, Jacksonville, Fl, Los Angeles, Ca","Shanghai, Pusan","630790, 940410","Other Textile Articles Pillow Shell, Other Textile Articles Pillow Shell Development Zone China, Other Textile Articles Pillow Shell Pillow Shell","244","2664883","American Textile Company","10 North Linden Street Duquesne Pa 15110 United States, 10 North Linden Street Duquesne Pa 15110 United States Tel 412-948-1076, 10 North Linden Street Tel: 412-948-1076 Attn:Brady Fike Bfike@Americantextile Com"
"Urban Outfitters","5000 South Broad Street Philadelphia Pa 19112 Tel: 215-454-4619, 5000 South Broad Street Philadelphia Pa 19112 Tel 215-454-4619 Fax 215-454-4710","","Phone Numbers: 2154544619, 2154544710 --- Emails: ","United States","162","New York/Newark Area, Newark, Nj, New York/Newark","Mundra, Jawaharlal Nehru, Salalah","940490, 630391, 570299","Home Textile Form Mbl Fob Port Qasim Pakistan Nett Wood, Apll House Wears Items Mar Cod Babies Purse Mar Radiant Exports Baby Blanket Kids Mar Baby Blanket Kids Mar Babies Purse Kerchief Mar Babies Purse Kerchief Mar Home Textile Ups Mar Disha Eations Home Textile Ups Mar Home Textile Ups Mar Home Textile Ups Mar Home Textile Ups Mar Handicrafts Items Mar Ven Impex Home Textile Ups Mar Disha Eations Home Textile Ups Mar Handicrafts Items Mar Ode Supras International Home Textile Ups Mar Disha Eations Handicrafts Items Mar Ven Impex Handicrafts Items Mar Ladies Top Mar Rag Trade India Pvt Handicrafts Items Mar Ven Impex Handicrafts Items Mar Basket Mar Shi Pper Raj Overseas Basket Mar Ladies Top Mar Rag Trade India Pvt Handicrafts Items Mar Gargsons Exports Ladies Trouser Mar Contemporary Clas Sique Articles Stone Mar Stonemen Crafts Indi Pvt Powerloom Madeups Mar Radiant Expor Powerloom Madeups Mar Ladies Maxi Mar Crazy Mod Handicrafts Items Mar Ode Goel Xports Red Roses Inte Rnational Apll Babies Pur Mar Rad Iant Exports Apll Baby Blanket K, Articals Brass Glass Artwares Home Textiles Exp Fabric Covered Notebook Home Textiles Exp Ladies Leather Belt Ladies Leather Belt Cotton Ups Items Ladies Leather Cotton Acrylic Woven Pillow Polyester Filling Ladies Knit Embellised Gown Nylon Woven Slip Silk Leather Polyester Knitted Embd Ladies Readymade Garments Polyester Interlock Lining Knitted Garments Noida Polyester Knitted Embd Ladies Readymade Garments Polyester Interlock Lining Knitted Garments Noida Leather Handbags Home Textiles Exp Home Textiles Exp","165","1541695","Geodis, Ua India Sourcing, Geodis Usa Inc","The Navy Yard 5101 S Broad St Philadelphia Pa 19112-1404, 209 Okhla Industrial Estate Phase -3 New Delhi Pin - 110020 India Attn: Shipping Department, The Navy Yard 5101 S Broad St Philadelphia Pa 19112-1404 A Vicky Stankiewicz"
"Yesil Inc","23400 Milano Court Boca Raton Fl 33433 Ph 1 516 858 0244 E-Mail Yesil Incgmail Com, 23400 Milano Court Boca Raton Fl 33433 Usa Ph 1 516 858 0244 E-Mail Yesil Incgmail Com, 23400 Milano Court Boca Raton Fl 33433 Usa Ph 1 516 858 0244","","Phone Numbers: 15168580244 --- Emails: ","United States","161","Savannah, Ga, New York/Newark Area, Newark, Nj, New York, Ny","Adana, Cartagena, Istanbul","530390, 830590, 520291","Textile Waste Denim Shoddy, Textile Waste Denim Clips, Textile Waste","562","5486081","Fedex Trade Networks, Fedex Trade Networks Transport And Brokerage Corp, Alfa Elyaf Ve Geri Donusum San Ve Tic Ltd","845 Claycraft Road Ste B Columbus Ohio 43230 Import Dept Ms Marchon Hughes Ph 614-322-2250 Fx 614-322-2254, 6001 Chatham Center Drive Suite 360 Savannah Ga 31405 Usa Email Mandy_Coueyftn Fedex Com Bpaftn Fedex Com, 845 Claycraft Road Ste B Columbus Ohio 43230 Import Department Ms Marchon Hughes Ph 614-322-2250"
"Petlou Inc","10767 7Th Street Unit A Rancho Cucamonga Ca 91730 Tel 909-477-6887, 9208 Charles Smith Ave Rancho Cucamonga Ca91730 Tel909-477-6887, 10767 7Th Street Rancho Cucamonga Ca 91730 Tel909-477-6887 Fax909-477-6987","","Phone Numbers: 9094776887, 9094776987 --- Emails: ","United States","134","Los Angeles, Ca, Long Beach, Ca","Shanghai, Qingdao","630790, 591120","Other Textile Articles Pet Toys Operationquartzlax, Other Textile Articles Pet Toys Group, Other Textile Articles Plush Toys Pet Group","213","839923","Quartz Logisticsinc, Quartz Logistics Inc, Straight Forwarding Inc","780 S Nogales Street Suite D City Of Industry Ca 91748 United States, 20970 Currier Road City Of Industry Ca 91789 Tel 909 594-3400 Ext 2109, 780 S Nogales Street Suite D City Of Industry Ca 91748 United States Tel 1-626-606-2001"
"Muji Usa","Imited Attn:Mr Toru Aki 250 West 39Th Street Suite 205New York Ny 10018Tel:1-646-366-0515Fax:, Imited Attn:Mr Toru Aki 250 West 39Th Street Suite 202New York Ny 10018Tel:1-646-366-0515Fax:, Imited Attn: Toru Tsuno 250 West 39Th Street Suite 205New York Ny 10018Tel:1-646-366-0515Fax:","","Phone Numbers: 16463660515, 16463660519 --- Emails: ","United States","133","New York/Newark Area, Newark, Nj, Long Beach, Ca, Los Angeles, Ca","Singapore, Port Redon, Vung Tau","580710, 392329, 570390","Labels Textile, Bags Plastics Textile Ater, Carpets Other Textile Woven Pile Tufted","132","137098","Nippon Expressusa Inc, Nippon Express Usa Inc, Muji Usa","New York Bran 50 Executive Avenue Edisonnew Jer Sey 08817/Attn:Kumiko Kimuratel : 1, New York Bra 50 Executive Avenue Edison New Jersey 08817 Attn:Kumiko Kimura/Kiyohis, New York Bra 50 Executive Avenue Edisonnew Jersey 08817 Attn:Kumiko Kimura/ Kiyohis"
"Evergreen Enterprises Of Virginia Llc","5915 Midlothian Turnpike Richmond Virginia 23225 Usa Tel: +1 804 231-1800@@, 5915 Midlothian Turnpike Richmond Virginia 23225 Usa Tel:  804 231-1800@@, 5915 Midlothian Turnpike Richmond Virginia 23225 Usa Tel: +1 804 231-1800","","Phone Numbers: +18042311800, 8042311800, +18042312888 --- Emails: ","United States","128","Norfolk, Va, Los Angeles, Ca, Long Beach, Ca","Ningpo, Xiamen","701391, 701399, 940530","Art Flag Art Flag Art Flag Aluminium Pole Glass Decor Ceramic Ware Doormat Rubber Mat Ceramic Ware Metal Stand Metal Pole Metal Display Glass Basin Glass Bottle Glass Lamp Balloon Spinner Paper Napkin Textile Decor Embroider Flag, Art Flag Art Flag Art Flag Ceramic Ware Christmas Decoration Doormat Embroider Flag Glass Cup Glass Lamp Metal Display Metal Display Metal Hook Metal Pole Metal Stand Paper Napkin Pillow Rubber Mat Textile Decor Wall Art Art Flag Ceramic Ware Christmas Decoration Doormat Embroider Flag Glass Cup Glass Lamp Metal Display Metal Display Metal Hook Metal Pole Metal Stand Paper Napkin Pillow Rubber Mat Textile Decor Wall Art, Art Flag Art Flag Art Flag Metal Pole Metal Display Rubber Mat Wall Art Textile Decor Embroider Flag Doormat Mailbox Cover Plastic Pallet","713","5868090","Evergreen Enterprises Of Virginia Llc","5915 Midlothian Turnpike Richmond Virginia 23225 Usa Tel: +1 804 231-1800@@, 5915 Midlothian Turnpike Richmond Virginia 23225 Usa Tel:  804 231-1800@@, 5915 Midlothian Turnpike Richmond Virginia 23225 Usa Tel: +1 804 231-1800"
"The Authentic T Shirt Company","Ulc 850 West Kent Ave South Vancouver Bc Canada V6P 3G1 Contact Person: Lyle Secret Phone: 604-343-4618, Ulc 850 West Kent Ave South Vancouver Bc Canada V6P 3G1 Contact Person: Lyle Secret Phone: 604-343-4618 Email: Lyles@Sanmarcanada Com, Ulc 850 West Kent Ave South Vancouver Bc Canada V6P 3G1 Contact Person: Lyle Secret Phone: 604-424-4262","sanmarcanada.com","Phone Numbers: 6043434618, 6044244262 --- Emails: Lyles@Sanmarcanada Com, 3G1 Documentation@Sanmarcanada Com, Vancouver Documentation@Sanmarcanada Com","United States","121","Tacoma, Wa","Kao Hsiung","611020, 610910, 610990","Garments Textile Everyday Fleece Mens Pullover Hood Cotton Polyester Atcf Astl Exp Exp Contract Astl Atc, Garments Textile Everyday Fleece Mens Pullover Hood Everyday Fleece Mens Full Zip Hood Cotton Polyester Atcf Atcf Astl Exp Exp Contract Astl Atc, Garments Textile Garments Textile Everyday Fleece Mens Pullover Hood Cotton Polyester Atcf Astl Exp Exp Contract Astl Atc","230","990164","The Authentic T Shirt Company","Ulc 850 West Kent Ave South Vancouver Bc Canada V6P 3G1 Contact Person: Lyle Secret Phone: 604-343-4618, Ulc 850 West Kent Ave South Vancouver Bc Canada V6P 3G1 Contact Person: Lyle Secret Phone: 604-343-4618 Email: Lyles@Sanmarcanada Com, Ulc 850 West Kent Ave South Vancouver Bc Canada V6P 3G1 Contact Person: Lyle Secret Phone: 604-424-4262"
"Urban Outfitters Inc","5000 South Broad Street Philadelphia Pa 19112 Ph:215-454-4619 Fax:215-454-4710, 5000 South Broad Street Philadelphia Pa 19112 Ph 215-454-4619 Fax 215-454-4710, 5000 South Broad Street Philadelphia Pa 19112 Tel: 215-454-4619","","Phone Numbers: 2154544619, 2154544710 --- Emails: ","United States","118","New York/Newark Area, Newark, Nj, Los Angeles, Ca, New York/Newark","Port Qasim, Djakarta, Mundra","630231, 940490, 610190","Home Textile Form Baf Fob Port Qasim Pakistan Nett Wood, Home Textile Form Bok Fob Port Qasim Pakistan Nett Wood, Home Textile Form Hbl Fob Port Qasim Pakistan Nett Wood Pkgs","128","1120649","Geodis, Geodis The Navy Yard, Fedex Trade Networks","The Navy Yard 5101 S Broad St Philadelphia Pa 19112-1404, The Navy Yard 5101 S Broad St Philadelphia Pa 19112-1404 A:Vicky Stankiewicz, The Navy Yard 5101 S Broad St Philadelphia Pa 19112-1404 A Vicky Stankiewicz"
"Cotton Valley Llc","Dba Uni Cot 96 Distribution Blvd Edison Nj 08817 Usa Tel 732-248-427X101 Fax 732-248-4279 Email Importcottonvalley Net, Dba Uni Cot 96 Distribution Blvd Edison Nj 08817 Usa Tel 732-248-427X101 Fax 732-248-4279 Email Weijin Qianuniversaldc Com, Dba Uni Cot 96 Distribution Blvd Edison Nj 08817 Usa Tel 732-248-427X101 Fax 732-248-4279","","Phone Numbers: 7322484279 --- Emails: ","United States","107","New York/Newark Area, Newark, Nj, New York/Newark, San Juan, Puerto Rico","Port Qasim, Mundra, Caucedo","580230, 580211, 630710","Cotton Terry Towel Cotton Terry Towel Home Textile Cvl Form Mbl Sep Ddc, Cotton Terry Towel Cotton Terry Towel Home Textile Cvl Form Mbl Dated Apr Ddc, Cotton Terry Towel Cotton Terry Towel Home Textile Cvl Form Mbl Dated Mar Ddc","107","1062886","Best Systems Inc, Cotton Valley Llc, Best System Inc","2 Park Avenue Lawrence Ny 11559 Tel 516-239-2220 Email Bestsystemsgmail Com, 2 Park Avenue Lawrence Ny 11559 Tel 516-239-2220 Email Bestsystemsgmail Com Importcottonvalley Net, 2 Park Avenue Lawrence Ny 11559 Tel 516-239- 2220 Email Bestsystemsgmail Com"
"Alstyle International De Mexico S A","Carretera A Nacozari Km3 5#3500 Colagua Prieta Sonora Mexico Tel 52-633-1160206","","Phone Numbers: 526331160206 --- Emails: ","United States","103","Houston, Tx","Puerto Cortes","380991, 382490, 843880","Chemicals Textile Industry, Chemicals Textile Industr, Chemicals Textile Indust","120","1656216","Alstyle Apparel/ A & G Inc","1501 Cerritos Av Anaheim Ca Usa 92805 Tax Num 362971989"
"American Truetzschler Inc","P O Box 669228 12300 Mores Chapel Road, Po Box 669228 12300 Mores Chapel Road, P O Box 669228 12300 Moores Chapel Rd Charlotte Nc 28266 Us","","Phone Numbers: 66922812300, 7043915372, 7043994521 --- Emails: ","United States","101","New York/Newark Area, Newark, Nj, Charleston, Sc, New York/Newark","Mundra, Jawaharlal Nehru, Shanghai","844520, 844390, 844832","Textile Machinery, Textile Spinning Machinery, Spare Textile Spinning Machinery","101","70733","American Truetzschler Inc, Edgewell Personal Care","5315 Heavy Equipment School Road Charlotte Nc 28214 Us, 5315 Heavy Equipment School Rd Charlotte Nc 28214 Us, 185 Saulsbury Road Dover De 19904 Us"
"D Zee Textiles Llc","7600 Kingspointe Parkway Suite 103 Orlando Fl 32819 Phone No 863-665-0004 Fax No 863-665-0020, 7600 Kingspointe Parkway Suite 103 Orlando Fl 32819 Phone No 863-665-0004, 7600 Kingspointe Parkway Suite 103 Orlando Fl 32819 Phone No 863-665-0004 Fax No 863-665-0020 Zafardzeetextiles Com","","Phone Numbers: 8636650004, 8636650020 --- Emails: ","United States","97","Savannah, Ga, Charleston, Sc, New York/Newark Area, Newark, Nj","Port Qasim, Colombo Harbor, Mundra","328192, 580230, 379212","Home Textile Door Deliver Under Zip Ddc Form Stb Dated, Ddc Party Barbara Hayes Silvera Sack Menendez Brokers Ave Tampa Bhayess Sacmen Home Textile Door Deliver Under Zip Form Stb Dated, Home Textile Home Textile Towels Bedsheets Door Deliver Under Zip Form Stb Dated Ddc","104","1242241","Sack & Menendez Inc, D Zee Textiles Llc, Sack Menendez Inc","8442 Tradeport Drive Suite 203 Orlando Florida 32827 Phone No 407-859-6081 Fax No 407-857-0203, 7600 Kingspointe Parkway Suite 103 Orlando Fl 32819 Phone No 863-665-0004, 1602 4Th Ave Tampa United States"
"Wiesner Products Inc","1333 Broadway 6Th Floor Suite 420 United States Zip Code: 10018 Tel: Fax : 718 276 4431 Email Id: Oceanp","","Phone Numbers: 7182764431 --- Emails: ","United States","91","New York/Newark Area, Newark, Nj, Savannah, Ga","Colombo Harbor, Jawaharlal Nehru, Salalah","611020, 610910, 610711","Fabrics Nos Textiles, Cotton Textiles, Fabrics Nos Textiles Ollect","99","477418","Hjm Intl Corp, Hjm International Corp","153-39 Rockaway Blvd Jamaica New York 11434 Tel 718 276 5344 Fax 718 276 4431, 153-39 Rockaway Blvd Jamaica New York 11434 Tel 718 276 5344, 153-39 Rockaway Blvd Jamaica New Yo"
"C H Robinson","500 Unicorn Park Drive Woburn Ma 01801 Tel: 781-838-8980 Fax: 781-838-8981 Email: Bos-Brokerage@Chrobinson Com, 500 Unicorn Park Drive Woburn Ma 01801 Tel: 781-838-8980 Fax: 781-838-8981, 300 6285 Northam Drive Mississauga Ontario L4V 1X5 Tel: 905-673-9638 Team 8 Email: Dl-Mil-Ina@Chrobinson Com","chrobinson.com","Phone Numbers: 7818388980, 7818388981, 9056739638 --- Emails: Dl-Mil-Ina@Chrobinson Com, Bos-Brokerage@Chrobinson Com, Bos-Bjw@Chrobinson Com","United States","90","New York/Newark Area, Newark, Nj, Tacoma, Wa, Savannah, Ga","Kao Hsiung, Colombo Harbor, Kajang","620193, 620462, 620520","Garments Textile Readymade Garments Mens Swim Shorts Cut Mapl Exp Exp Con Zti Cargo Covered Fcr Bjwn, Garments Textile Readymade Garments Men Long Sleeve Pct Cotton Woven Dress Shirts Gbjwcdd Centennial Hbj Dal Exp Cargo Covered Fcr Bjwn Cargo Booked Bay Consolidation Pvt Agents Century Distribution Systems, Garments Textile Junior Logan Mitt Fgl Cus Yfl Mar Con Yfsl Dec Exp Mar Cargo Covered Fcr Fgln Cargo Booked Bay Consolidation Pvt Agents Century Distribution Systems","90","302080","C H Robinson","500 Unicorn Park Drive Woburn Ma 01801 Tel: 781-838-8980 Fax: 781-838-8981 Email: Bos-Brokerage@Chrobinson Com, 500 Unicorn Park Drive Woburn Ma 01801 Tel: 781-838-8980 Fax: 781-838-8981, 300 6285 Northam Drive Mississauga Ontario L4V 1X5 Tel: 905-673-9638 Team 8 Email: Dl-Mil-Ina@Chrobinson Com"
"A Plus International Inc","5138 Eucalyptus Avenue Chino Ca 91710 U S A Tel 909 591-5168, 5138 Eucalyptus Avenue Chino Ca 91710 T909-591-5168 F909-591-0359, 5138 Eucalyptus Ave Chino Ca 91710 Attentionann Sun Tel 909-590-8881 Fax 909-364-1129","","Phone Numbers: 9095915168, 9095910359, 9093641129 --- Emails: ","United States","89","Los Angeles, Ca, Long Beach, Ca","Shanghai","630790, 591120","Other Textile Articles Surgical Towel Nwu Aplusgroup Nwu Aplusgroup, Other Textile Articles Lap Sponge Gauze Sponge, Other Textile Articles Surgical Towel","135","1325923","A Plus International Inc, Plus International Inc","5138 Eucalyptus Avenue Chino Ca 91710 U S A Tel 909 591-5168, 5138 Eucalyptus Avenue Chino Ca 91710 T909-591-5168 F909-591-0359, 5138 Eucalyptus Ave Chino Ca 91710 Attentionann Sun Tel 909-590-8881 Fax 909-364-1129"
"Pacific Sourcing Group","5717 Ferguson Drive Commerce Ca 90022 Tel : 323 582-8111 Fax: 323 582-9111, 5717 Ferguson Drive Commerce Ca 90022 Tel : 323 582-8111 Fax : 323 582-9111","","Phone Numbers: 3235828111, 3235829111 --- Emails: ","United States","80","Los Angeles, Ca","Kao Hsiung, Djakarta, Hong Kong","520623, 551011, 520622","Yarn Textile Polyester Combed Cotton Waxed Knitting Contamination Free Sales Contract Scx Dated Aug Cif Los Angeles Usa Sally Bestcustomsservice, Yarn Textile Waxed Knitting Contamination Free Cotton Sales Contract Dated August Cif Los Angeles Usa Fcl Fcl Transhipment Kaohsiung Ever Shine Sally Bestcustomsservice, Yarn Textile Poly Comb Cotton Waxed Knitting Contamination Free Cotton Sales Contract Dated December Cif Los Angeles Usa Fcl Fcl Transhipment Kaohsiung Ever Laden Sally Bestcustomsservice","158","1572752","Best Customs Service","A Member Of Validated C-Tpat 13811 Bentley Place Cerritos Ca 90703 Dir: 562-348-4911, A Member Of Validated C-Tpat 13811 Bentley Place Ceritos Ca 90703 Dir : 562-348-4911, A Member Of Validated C-Tpat 13811 Bentley Place Cerritos Ca 90703 Dir : 562-850-9002"
"Janie And Jack Llc","2 Folsom Street San Francisco Ca 94105 Tel:415-427-3344, 225 Bush Street Suite 1300 San Fr Ancisco Ca 94104 415 - 427 - 3344, 225 Bush Street Suite 1300 San Fr Ancisco Ca 94104 Tel:415-427-3344","","Phone Numbers: 4154273344, 9410441542733 --- Emails: ","United States","71","Oakland, Ca, New York/Newark Area, Newark, Nj","Yantian, Chi Lung, Taipei","961519, 640419, 640299","Baby Girl Plastic Headband Textile Covering Large Decorative Textile Flower Attachments, Boys Leather Belt Leather Belt Infant Girls Cotton Woven Headband Plastic Base Covered Textile Headband Plastic Base Covered Textile Infant Girls Cotton Woven Headband Plastic Base Covered Textile Headband Plastic Base Covered Textile Infant Girls Cotton Woven Headband Plastic Base Covered Textile Headband Plastic Base Covered Textile Infant Girls Headband Plastic Base Covered Textile Headband Plastic Base Covered Textile Infant Girls Headband Plastic Base Covered Textile Headband Plastic Base Covered Textile Infant Girls Cotton Woven Headband Plastic Base Covered Textile Headband Plastic Base Covered Textile Boys Leather Belt Leather Belt Boys Leather Belt Leather Belt Infant Girls Cotton Woven Headband Plastic Base Covered Textile Headband Plastic Base Covered Textile Infant Girls Cotton Woven Headband Plastic Base Covered Textile Headband Plastic Base Covered Textile Boys Woven Synthetic Belt Boys Woven Synthetic Belt Infant Girls Cotton Woven Hair Clip Metal Base Covered Textile Ha, Boys Shoes Boys Shoes Upper Leather Sole Rubber Plastic Sport Does Cover Ankle Welt Construction Girls Shoes Girls Shoes Upper Textile Veggie Sole Rubber Plastic Sport Does Cover Ankle Boys Shoes Boys Shoes Upper Leather Sole Rubber Plastic Sport Does Cover Ankle Welt Construction Boys Shoes Boys Shoes Upper Textile Veggie Sole Rubber Plastic Sport Does Cover Ankle Boys Shoes Boys Shoes Upper Leather Sole Rubber Plastic Sport Does Cover Ankle Welt Construction Boys Shoes Boys Shoes Upper Leather Sole Rubber Plastic Sport Does Cover Ankle Welt Construction","71","87578","",""
"Agron Inc","2440 S Sepulveda Blvd Suite 201 Los Angeles Ca Us 90064 Jwhitaker@Agron Com, 2440 S Sepulveda Blvd Los Angeles Ca Us 90064 Jwhitaker@Agron Com, 2440 S Sepulveda Blvd Suite 201 Los Angeles Ca 90064 Tel:3104737223 Fax:3104731404","agron.com","Phone Numbers: 3104731404, 3104737223 --- Emails: 90064 Jwhitaker@Agron Com","United States","67","Los Angeles, Ca, Long Beach, Ca","Pusan, Qingdao","611599, 851750","Copy Negotiable Release Procedures Men Sock Women Sock Children Sock Ams Solid Wood Building Northeast Socks Textile Industrial Park Economic Development Zone Liaoyuan City Jilin Province China Lkirchner Coppersmith, Copy Negotiable Release Procedures Men Sock Ams Solid Wood Building Northeast Socks Textile Industrial Park Economic Development Zone Liaoyuan City Jilin Province China Lkirchner Coppersmith, Copy Negotiable Release Procedures Men Sock Women Sock Ams Solid Wood Building Northeast Socks Textile Industrial Park Economic Development Zone Liaoyuan City Jilin Province China Lkirchner Coppersmith","429","2341123","L E Coppersmith","525 S Douglas Street El Segundo Ca 90245 Contact:Renee Brown, 525 S Douglas Street El Segundo Ca90245 Contact:Renee Brown, 525 S Douglas Street El Segundo Ca 90245 Contact"
"Jfs Inc","50 Maplehurst Drive Brownsburg In 46112 Usa Ein: 99-036254500, 50 Maplehurst Drive Brownsburg In 46112 Usa Ein: 99-036254500 Attn:Heather Crofts At Joefresh Com, 50 Maplehurst Dr Brownsburg In 46112 Usa Ein: 99-036254500","joefresh.com","Phone Numbers: 99036254500 --- Emails: Heather Crofts@Joefresh Com, Heather Crofts@Joefresh Com United","United States","66","Los Angeles, Ca","Kajang, Singapore, Kao Hsiung","611020, 611030, 610910","Garments Textile Fcr Fcr Received Jun Women Cotton Nylon Rayon Cashmere Knitted Pullover Ckl Exp Exp Contract Ckl Evm Place Receipt Chittagong, Garments Textile Fcr Fcr Received Apr Boys Tee Shirt Nafa Exp Pal Jma, Garments Textile Fcr Fcr Received Apr Girl Tee Shirt Nafa Exp Pal Jma","64","15639","Jfs Inc","50 Maplehurst Drive Brownsburg In 46112 Usa Ein: 99-036254500 Attn:Heather Crofts At Joefresh Com, 50 Maplehurst Dr Brownsburg In 46112 Usa Ein: 99-036254500 Attn:Heather Crofts At Joefresh Com, 50 Maplehurst Dr Brownsburg In 46112 Usa Attn: Heather Crofts@Joefresh Com"
"Sports Plex Usa International Inc","109 White Oak Lane - Ste 54 Old Bridge Nj 08857 Usa Tel 732 607 6312 Fax 732 607 6313, 109 White Oak Lane - Ste 54 Old Bridge Nj 08857 Usa Tel: 732 607 6312, 2501 Route 516 Suite 102 Old Bridge Nj 08857 Usa Tel: 732 607 6312","","Phone Numbers: 7326076312, 7326076313 --- Emails: ","United States","64","Norfolk, Va, New York/Newark Area, Newark, Nj, Savannah, Ga","Port Qasim, Salalah, Mundra","611430, 611490, 191900","Textile Garments Textile Garments Kma Form Abl Ddc Door Delivery Cargo Rail Truck Delivery, Textile Kma Form Abl Mar Ddc Door Delivery Cargo North Ridgeville Usa Combined Rail Truck Delivery, Textile Garments Textile Garments Kma Form Abl Ddc Door Delivery Cargo North Ridgeville Usa Combined Rail Truck Delivery","64","360626","Afic Custom House Broker","147-38 182 Nd Street Suite 201 Jamaica Ny 11413 U S A Tel 718-244-8274, 147-38 182 Nd Street Suite 201 Jamaica Ny 11413 U S A Tel 718-244-8274 Fax 718-244-8273, 147-38 182 Nd Street Suite # 201 Jamaica Ny 11413 U S A"
"Walgreen Co","304 Wilmot Road Deerfield Il 60015 United States Tel847-527-4341, 108 Wilmot Road Deerfield Il 60015 United States Tel847-527-4341, 106 Wilmot Road Deerfield Il 60015 United States Tel847-527-4341","","Phone Numbers: 8475274341, 8479148324, 8479148341 --- Emails: ","United States","64","Tacoma, Wa, Long Beach, Ca, New York/Newark Area, Newark, Nj","Shanghai, Ningpo","591120, 630790, 391590","Other Textile Articles Elastic Supports, Other Textile Articles Medical Face Mask, Other Textile Articles Pet","107","660448","Expeditors International","849 Thomas Drive Bensenville Il 60106 United States, 849 Thomas Drive Bensenville Il 60106 United States Attnsal, 849 Thomas Drive Bensenville Il 60106 United States Attnsal Giglio Tel630-787-5630"
"Ymf Carpet Inc","201 B Middlesex Center Blvd Monroe New Jersey 08831 Tel 732-393-1800 Etx-308, 201-B Middlesex Center Blvd Monroe New Jersey-08831 Tel: 732-393-1800 Ext-308 Fax: 732-393-0999, 201 B Middlesex Center Blvd Monroe New Jersey-08831 Tel732-393-1800 Ext-308","","Phone Numbers: 7323931800, 7323930999 --- Emails: ","United States","63","New York/Newark Area, Newark, Nj, Long Beach, Ca, Los Angeles, Ca","Vung Tau, Ningpo, Qingdao","570232, 540410, 591110","Textile Carpets Tufted Mmf Except Nylon Etc Polypropylene Mat, Textile Carpets Tufted Mmf Except Nylon Etc Polyester Mat Provided Reference Only Carrier Shall Liable Any Dispute Between Merchants, Textile Anti Fatigue Mat Textile Anti Fatigue Mat Textile Anti Fatigue Mat","88","888952","Ymf Carpet Inc, Nedia Enterprises Inc","201 B Middlesex Center Blvd Monroe New Jersey 08831 Tel 732-393-1800 Etx-308, 201-B Middlesex Center Blvd Monroe New Jersey-08831 Tel: 732-393-1800 Ext-308 Fax: 732-393-0999, 201 B Middlesex Center Blvd Monroe New Jersey-08831 Tel732-393-1800 Ext-308"
"Cost Plus Managment Services Inc","1201 Marina Village Parkway 94501 Alameda Ca - United States Attn International Logistics P 510-694-3250 F 510-694-3882, 1201 Marina Village Parkway 94501 Alameda Ca - United States Attn International Logistics P 510-694-3250 F 510-694-3882C","","Phone Numbers: 5106943250, 5106943882 --- Emails: ","United States","61","Norfolk, Va, Oakland, Ca","Anvers, Valencia","370291, 681599, 701329","Soaps Textiles, Textiles Textiles, Soaps Soaps Textiles","67","595649","Cost Plus Managment Services Inc","1201 Marina Village Parkway 94501 Alameda Ca - United States Attn International Logistics P 510-694-3250 F 510-694-3882C, 1201 Marina Village Parkway 94501 Alameda Ca - United States Attn International Logistics P 510-694-3250 F 510-694-3882"
