"Company Name","Top Addresses","Company Websites","Company Contact Info","Company Country","Aggregated Volume","Top Destination Ports Used","Top Departure Ports Used","Top H.S. Code","Product Description","Total TEU","Total Weight","Top Notify Parties","Top Notify Party Addresses"
"Volkswagen Do Brasil Industria De Veiculos Automotores Ltda","Avenida Das Industrias S/N Vinhedo Sp Brasil Cep 13288-163 59 104 422/0018-06, Cnpj No 59 104 422 0103 84 Rua Antonio Singer 6751 Campo Largo","","Phone Numbers: 13288163591044, 59104422010384 --- Emails: ","United States","2","Houston, Tx","Veracruz","841410, 940350","Stabilizer Link Ncm Payable Morristown Wooden Treat Certified Use Woode, Vacuum Pipe Vacuum Pipe Wooden Processed Wood Ncm","2","3505","Volkswagen Do Brasil Industria De Veiculos Automotores Ltda","Avenida Das Industrias S/N Vinhedo Sp Brasil Cep 13288-163 59 104 422/0018-06, Cnpj No 59 104 422 0103 84 Rua Antonio Singer 6751 Campo Largo"
"Weg Equip Elets S A","Av Pref Waldemar Grubba 3000 - Vl Lalau Jaragua Do Sul - 89256-900 Tel 4732764000 - Fax 4732764000, Av Pref Waldemar Grubba 3000 89256-900 Jaragua Do Sul Sc Brazil 71757 2500 1050","","Phone Numbers: 300089256900, 4732764000, 7175725001050 --- Emails: ","United States","2","Houston, Tx","Veracruz","820820, 850300","Electric Motors Electric Motors Wood Treated Certified Electric Motors Electric Motors Wood Treated Certified, Instruments Slitter Cutting Rollers Mts Lxwxh Over Height Cms Wooden Processed Wood Ncm","4","29203","Asia Shipping Transportes Internacionais Ltda, Weg Equip Elets S A","Av Pref Waldemar Grubba 3000 89256-900 Jaragua Do Sul Sc Brazil 71757 2500 1050, Cnpj 01137526000180 Rua Alexandre Herculano 197 13 Andar Gonzaga Santos"
"Zincoligas Industria E Comercio L","Avenida Prefeito Samir Nasserr 2055Cnpj:00 999 513/0005-81 Email: Adm Gv@Zincoligas Com Br Pho, Tres Rios-Rj Brasil Zip Code 25 804Cnpj:00 999 513/0005-81 Email: Adm Gv@Zincoligas Com Br Pho","zincoligas.com","Phone Numbers:  --- Emails: Adm Gv@Zincoligas Com Br","United States","2","Houston, Tx","Tampico","290544, 790111","Zinc Shg Wood Treated Certi Fied, Zinc Woode Treated Certifie Ncm","12","198500","Zincoligas Industria E Comercio L","Avenida Prefeito Samir Nasserr 2055Cnpj:00 999 513/0005-81 Email: Adm Gv@Zincoligas Com Br Pho, Tres Rios-Rj Brasil Zip Code 25 804Cnpj:00 999 513/0005-81 Email: Adm Gv@Zincoligas Com Br Pho"
"2583319 Ontario Inc","6200 Tomken Rd Mississauga Ontario L5T 1X7 Phone 905-672-8000","","Phone Numbers: 9056728000 --- Emails: ","United States","1","Philadelphia, Pa","Puerto Manzanillo","440799","Bund Les Commodity Cumaru Angel Dipteryx Panamensis Vata Irea Erythrocarpa Decking Fas Ncm Wood Treated Cer Tified","2","21800","Willson International Limited","Torontostaff@Willsonintl Com Phone: 905-363-1133 Fax: 905-816-4408"
"A Schulman Plast Do Brasil Ltda","Rod Anhanguera Sn Km 112 Nova Veneza 13177-435 Sumare Sao Paulo Brazil Ph: 09236165000","","Phone Numbers: 09236165000 --- Emails: ","United States","1","San Juan, Puerto Rico","Port Bustamante","390330","Sacks Each Terluran Ncm Ncm Country Mexico Procedence Country Mexico Acquisition Country Mexico Wooden Treated Certified Inoffensive Chemical Product Wood Cargo Securing Handling Treated According Ispm Standard Original Destination Maritime Ineos Styrolution Mexicana","2","29440","A Schulman Plast Do Brasil Ltda","Cnpj 02376055000800 Rod Anhanguera Sn Km 112 Nova Veneza 13177-435 Sumare Sao Paulo"
"Aceros De America Inc","Road Nr 1 Km 25 0 Rio Piedras To Caguas Puerto Rico Ein 66-0316868 Mrn 0011583-0039","","Phone Numbers: 00115830039 --- Emails: ","United States","1","San Juan, Puerto Rico","Veracruz","441239","Brazilian Pine Plywood Reference Type Abt High Cube Bundles Brazilian Pine Plywood Phenolic Glue Oes Ply Produced Conformance Carb Epa Regulation Fwi Tpc Oiled Edges Sealed Red Bundles Bota Nical Name Pinus Spp Shipped Board Woodenpackage Treated Certified Ruc Ioa Contin Uatuion Cep Phone Mail Lavrasul Lavrasul These Solid Wood Pack Ing Are Completely Free Bark Andaparentely Free From Live Plant Pests Department Agriculture Regulation Cfr Nbfaa Aphis Rule Export Reference Reference Type Abt","10","122441","Aceros De America Inc","Road Nr 1 Km 25 0 Rio Piedras To Caguas Puerto Rico Ein 66-0316868 Mrn 0011583-0039 Phone/Fax:"
"Agp Per Usa","C Guillermo Dansey 2016 Cercado De Lima Lima Peru Contacto Lyzeth Principe Leon Tel 51 1 7024600 Ext 345 Ruc 20509862843","","Phone Numbers: 20509862843, 5117024600 --- Emails: ","United States","1","Houston, Tx","Tampico","700521","Green Float Glass Clear Float Glass Green Clear Float Glass End Cap Wood Cristal Flotado Tintex Claro Cajas Madera End Cap Vidrio Flotado Laminas Chapa Forma Rectangular Sin Cualquier Otro Trabajo Sin Camada Absorvente Cor Verde Incolor Tipo Float Mexico Volume Green Float Glass Clear Float Glass Green Float Glass Green Float Glass Green Float Glass Clear Float Glass","6","82707","Agp Per Usa","C Guillermo Dansey 2016 Cercado De Lima Lima Peru Contacto Lyzeth Principe Leon Tel 51 1 7024600 Ext 345 Ruc 20509862843"
"Agricola Df Sas Tax Id","9010516821 Fca Liviney Vda La Cristalina Puerto Gaitan Meta Colombia Ctc Cesar Rojas Ph 57 318 640 0553 Mailcrojasmatallanayahoo Es","","Phone Numbers: 573186400553 --- Emails: ","United States","1","Houston, Tx","Tampico","292620","Woods Swimmer Mezclador Killbros Desyerbadora Woods Serie Desyerbadora Rhino Serie Tractorcito Cesped Bush Hog Serie Nuevo Tractorcito Cesped Zxr Kioti Serie Nuevo Tractorcito Cesped Ariens Serie Nuevo Tractorcito Cesped Bad Boy Magnum Serie Nuevo Tractorcito Cesped Toro Serie Nuevo Tractorcito Cesped Zxr Kioti Serie Nuevo Niveladora Puntas Compresor Serie Contenedor Ecmu Marca Cimc Modelo Serie Cimc Owned","2","23690","",""
"Ain Global Importaca E Exportacao","Cnpj 10291570000131 R Dona Francis Ca 8300 Bl 10 - Mddistrito Indust Rial Joinville Cp 89219-600 Santa Catarina Brazil Ph 11 3525-5011","","Phone Numbers: 10291570000131, 1135255011 --- Emails: ","United States","1","Houston, Tx","Tampico","730210","Terluran Each Terluran Ncm Noffensive Chemical Product Country Mexico Procedence Country Mexico Acquisition Country Mexico Wooden Treated Certified Wood Cargo Securing Handling Treated Accordingto Ispm Standard","2","25550","Activas Plasticos Industriais Ltda","Modulo B Distrito Industrial 8300 Bl 9 R Dona Francisca 89219-600 Joinville Santa Catarina"
"Albaugh Agro Brasil Ltda","Avenida Basileia 590 Resende Rj R27 521-210 Cnpj 01 789 121/0004-70 Insc Estadual 80 588 054Ph 55 24 3354-11766","","Phone Numbers: 552433541176 --- Emails: ","United States","1","Houston, Tx","Veracruz","292111","Dimethylamine Isocontainer Dimethylamine Aqueous Solution Class Flash Point Marine Pullutant Ems Ncm Wood Pack Applicabledimethylamines Isocontainer Dimethylamine Aqueous Solution Class Flash Point Marine Pullutant Ems Ncm Dimethylamine Isocontainer Dimethylamine Aqueous Solution Class Flash Point Marine Pullutant Ems Ncm Dimethylamine Isocontainer Dimethylamine Aqueous Solution Class Flash Point Marine Pullutant Ems Ncm Dimethylamine Dimethylamine Aqueous Solution Class Flash Point Marine Pullutant Ems Ncm Dimethylamine Isocontainer Dimethylamine Aqueous Solution Class Flash Point Marine Pullutant Ems Ncm","9","115860","Den Hartogh Logistica Latin America Ltda","Cnpj 01 291 213/0001-82 Av Julio De Sa Bierrebanch 65 Sala 706 Bloco 1 Rio De Janeiro Brasil Cep 22775-028"
"Alfanar Factory","For Ceramics And P O Box 301 Riyadh 11411 Kingdom Of Saudi Arabia Ph:+966-920006111","","Phone Numbers: +966920006111 --- Emails: ","United States","1","Houston, Tx","Veracruz","210690","Mosaico Vidrio Mosaic Gla Tile Bult Letter Credit Bcpm Against Nfirmed Notified Sight Loading Board Beneficiary Warehouse Mexico Port Oading Any Sea Port Mexico Port Discharge Jeddah Seap Ort Saudi Arabia Trade Terms Exw Beneficiary Warehous Mexico Against Full Oice Value Mosaic Aterials Applicants Rchase Dat Purchase Der Dated All Have Woode Crates Has Been Labeled Irremovable Way Printed Mosai Cos Venecianos Mexico Manufacturer Produc Xporter Certifies Hat Being Exported Ngdom Saudi Arabia Mexican Manufacture","1","17161","Global Corp","Logistics Llc 3Rd Floor Al Khair Buidling 3642 Prince Saud Alfaisal Street Al Rawdah Dist Jeddah 23433 K S A"
"Aliss Usa Corp","8081 Nw 74Th St Miami Fl 33166-2317 305 594 0450 Miami @Aliss Com","","Phone Numbers: 331662317305594 --- Emails: ","United States","1","Port Everglades, Fl","Puerto Manzanillo","691200","Cushion Plastic Kitchenware Polyresin Decorations Wood Tchenware Cotton Dress Cotto Kitchen Linens Flip Flops Ceramic Dinnerware Ceramic Corations Framed Mirror Glas Kitchenware Metal Kitchenwa Metal Decoration Chair Etal Furniture Lantern Ntry Bangladesh Azil China India Turkey","2","17888","Elemar International Forwarding Inc","3475 Nw 114Th Ave Doral 33178-1847"
"Aluplast Gmbh","Auf Der Breit 2 Tel 0721471746 Mail Ingo Catakaluplast Net Karlsruhe 76227 Germany Federal Republic Of","","Phone Numbers: 0721471746 --- Emails: ","United States","1","Houston, Tx","Veracruz","848020","Bases Wood Perfiles Pvc Para Fabricacion Puertas Ventanas Bases Madera","1","9883","Aluplast Gmbh","Auf Der Breit 2 Tel 0721471746 Mail Ingo Catakaluplast Net Karlsruhe 76227 Germany Federal Republic Of"
"American Factory","Direct Furniture 240 New Camellia Blvd Covington La 70433 985-871-0300","","Phone Numbers: 70433985871 --- Emails: ","United States","1","New Orleans, La","Tampico","691110","Leather Sofa Setsmade Chinapo Sfn Solid Wood","1","5016","Flexsteel Industries Inc","385 Bell St"
"Analyse Controle Diagnostic Des R Zone Industrielle Du Rohu","Lanester 56600 France Vat: Fr59537515363 Ctc: Frederic Noblanc","","Phone Numbers: 59537515363 --- Emails: ","United States","1","New Orleans, La","Tampico","630533","Contenedor Mrku Sello Peso Bruto Linear Low Density Polyethylene Woode Bags Wooden Pallet Bags Contenedor Msku Sello Peso Bruto Linear Low Density Polyethylene Woode Bags Wooden Pallet Bags","4","51621","Analyse Controle Diagnostic Des R Zone Industrielle Du Rohu","Lanester 56600 France Vat: Fr59537515363 Ctc: Frederic Noblanc"
"Anker Logistica Y Carga Sas","Nit: 900 183 090 - 2 Aci 463 Carrera 74 No 55 - 66 Normandia I Bogota Colombia Tel 571 746 08 1","","Phone Numbers: 9001830902 --- Emails: ","United States","1","Houston, Tx","Veracruz","482210","Bultos Tarimas Cada Arima Con Cajas Con Piezas Cada Caja Cono Varios Colores Figuras Engargolado Los Tipos Utilizados Para Bobinado Hilados Extiles Woode Treated Certifi","1","7293","Anker Logistica Y Carga Sas Nit","900 183 090 - 2 Aci 463 Carrera 74 No 55 - 66 Normandia I Bogota Colombia Tel 571 746 08 1"
"Antex Ltda","Rua Francisco Ferreira Da Cruz 2500Bairro Pinheiros 83820-293Fazenda Rio Grande Parana Brasil Cnpj 03129424000149","","Phone Numbers: 03129424000149 --- Emails: ","United States","1","Houston, Tx","Tampico","960629","Polyester Polyester Semidull Textile Polymer Pol Mero Poli Ster Semiopaco Textil Wood Treated Certified Ncm","2","22200","Antex Ltda","Rua Francisco Ferreira Da Cruz 2500Bairro Pinheiros 83820-293Fazenda Rio Grande Parana Brasil Cnpj 03129424000149"
"Ao Philip Morris Izhora","Nd Zone Gorelovo Bl 2 Leningrad Region Leningrado Tax Id: 4720007247","","Phone Numbers: 4720007247 --- Emails: ","United States","1","Houston, Tx","Tampico","330290","Cargo Stowed Refrigerated Sat Requested Carrying Temperatuof Degrees Celsius Wood Treated Certified Menthol Las Tarimas Madera Son Tratadas Fumigadaacuerdo Con Legislacion Vigente Del Ispm International Standards Phytossanitary Measures Ncm","1","5455","Ao Philip Morris Izhora","Nd Zone Gorelovo Bl 2 Leningrad Region Leningrado Tax Id: 4720007247"
"Aron Global Pte","Imited 175A Bencoolen Street 07-05 Burlington Square Singapore 189650 Ph:+6562949240","","Phone Numbers: +6562949240 --- Emails: ","United States","1","Houston, Tx","Veracruz","440342","Teak Wood Round Logs Hoppus Teak Wood Round Logs Hoppus Hoppus Volumen Hoppus Equival Hubber Teak Round Logs Tectona Grandis Teak Wood Round Logs Hoppus","6","79700","R B Patel","14 Sardar Patel Timber Market Lati Bazar Zone 3 Behind Gita Mandir Ahmedabad Guijarat"
"Asil Celik Sanayi Ve Ticaret As Gemic Koyu Mevkii","16800 Orhangazi-Bursa Turkey Vat No 0860052518 Ctc Omer Gencoglu Mr Ph Tel 0090 224 280 61 26","","Phone Numbers: 0090224280612, 0860052518 --- Emails: ","United States","1","Houston, Tx","Tampico","520528","Carbon Ferromanganese Metric Tons Medium Carbon Ferromanganese Size Feet Equivalente Solid Wood Are Totally Free Bark Apparently Free From Live Plant Pests Carbon Ferromanganese Metric Tons Medium Carbon Ferromanganese Size Feet Equivalente Solid Wood Are Totally Free Bark Apparently Free From Live Plant Pests Carbon Ferromanganese Metric Tons Medium Carbon Ferromanganese Size Feet Equivalente Solid Wood Are Totally Free Bark Apparently Free From Live Plant Pests Carbon Ferromanganese Metric Tons Medium Carbon Ferromanganese Size Feet Equivalente Solid Wood Are Totally Free Bark Apparently Free From Live Plant Pests Carbon Ferromanganese Metric Tons Medium Carbon Ferromanganese Size Feet Equivalente Solid Wood Are Totally Free Bark Apparently Free From Live Plant Pests","7","120000","Asil Celik Sanayi Ve Ticaret As Gemic Koyu Mevkii","16800 Orhangazi-Bursa Turkey Vat No 0860052518 Ctc Omer Gencoglu Mr Ph Tel 0090 224 280 61 26"
"Aveks Ic Ve Dis Tecaret A S","Tax Id:1050560009 Imes Sanayi Sitesi C Blok 306 Sokakno 4 Tr 34775","","Phone Numbers: 1050560009 --- Emails: ","United States","1","Houston, Tx","Tampico","720219","Fcl Fcl Metric Tons Medium Carbon Ferro Manganese Size Big Bags Polypropylene Feet Solid Wood Are Totally Free Bark Apparently Free From Live Plant Pests Metric Tons Medium Carbon Ferro Manganese Metric Tons Medium Carbon Ferro Manganese","6","108935","Aveks Ic Ve Dis Tecaret A S","Tax Id:1050560009 Imes Sanayi Sitesi C Blok 306 Sokakno 4 Tr 34775"
"Avon Industrial Ltda","Av Interlagos 4300 Jurubatuba Sao Paulo Sao Paulo Brazil C P 04660-907 Cnpj 00680516000124","","Phone Numbers: 00680516000124 --- Emails: ","United States","1","Houston, Tx","Tampico","392330","Glass Bottles Glass Bottles Cosmetic Glass Color Decorated Capacity Glass Bottles Cosmetic Glass Color Decorated Capacity Glass Bottles Cosmetic Glass Color Decorated Capacity Ncm Wood Declartion Treated Certified Impbr","1","5030","Avon Industrial Ltda","Av Interlagos 4300 Jurubatuba Sao Paulo Sao Paulo Brazil C P 04660-907 Cnpj 00680516000124"
"Axalta Coating Systems Brasil Ltda","Cnpj 15 373 395/0001-45 Av Lindomar Gomes De Oliveira 463 07220-900 Guarulhos-Sp Brazil","","Phone Numbers: 46307220900 --- Emails: ","United States","1","Houston, Tx","Veracruz","290541","Trimethylolpropane Bigbags Trimethylolpropane Ncm Wood Cargo Securing Handling Treated According Ispm Standard","1","10480","Axalta Coating Systems Brasil Ltda","Cnpj 15 373 395/0001-45 Av Lindomar Gomes De Oliveira 463 07220-900 Guarulhos-Sp Brazil"
"Bompreco Supermercados Do Nordeste","Rua Padre Carapuceiro 800 Sl 2 Cnpj 13 004 510/0001-89 51020280 Caxanga - Pe Brazil","","Phone Numbers: 00018951020280 --- Emails: ","United States","1","Houston, Tx","Tampico","847529","Glassware Ncm Named Account Nse Wood Applicable","1","7963","Fiorde Logistica International","Rua Frei Caneca 739 - 3 Andar Frei Caneca Sao Paulo Cep 01307-001Cnpj 55 446 835/0001-61 Brazil"
"Bostik Argentina Sa","Av Fondo De La Legua 1044 Martinez Buenos Aires Argentina Cp 1640 Tax Id 30-70953145-6 Florencia Denarobostik Com","","Phone Numbers: 3070953145 --- Emails: ","United States","1","Houston, Tx","Tampico","300510","Adhesive Adhesive Ncm Wood","2","23315","Bostik Argentina Sa","Av Fondo De La Legua 1044 Martinez Buenos Aires Argentina Cp 1640 Tax Id 30-70953145-6 Florencia Denarobostik Com"
"Bridgestone Do Brasil Industria E C Omercio Ltda","Av Queiroz Dos Santos 1717 Santo Andre-Sp-Brasil- Cep 09015-901 Ctc Ms Simone C So Uza Ph 5511 4433 1276","","Phone Numbers: 551144331276 --- Emails: ","United States","1","Houston, Tx","Tampico","280300","Carbon Black Inspec Carbon Mineral Negro Humo Inspec Ncm Wood","10","114114","Contact Ms Simone C Souza","Contact Ms Simone C Souza"
"Brose Do Brasil Ltda","Rua Max Brose 171 83090-670 Sao Jose Dos Pinhais 02258243000150 Juan Padron 4133812080","","Phone Numbers: 02258243000150, 17183090670, 4133812080 --- Emails: ","United States","1","Houston, Tx","Veracruz","841520","Automotive Trunk Spindle Automotive Trunk Openers Wood Declaration Treated Certified Ncm","1","1263","Brose Do Brasil Ltda","Rua Max Brose 171 83090-670 Sao Jose Dos Pinhais 02258243000150 Juan Padron 4133812080"
"Bsw Houston S","1632 Haden Rd Houston Tx 77015 Usa Attn: Twinn@Brenntag Com","brenntag.com","Phone Numbers:  --- Emails: Twinn@Brenntag Com","United States","1","Houston, Tx","Veracruz","350699","Cyclohexylamine Cycloh Exylamine Imo Pgii Drum Feet Each Drum Fumigat Shrink Wrappe Erg Bsw Emergency Phone Via Chemtrec Ccn Borsod Wood Country Zech Republic","1","16000","Jas Forwarding Usa Charleston Bra","4289-A Crosspoint Drive Ladson Sc 29456 Usa Office: +1 843 486-5343"
"Cando Tiban Angel Genaro","Av Tsachila Lote 3 Santo Domingo Santo Domingo 24 Ecu Codigo Postal 230107 Nit 1708426729001","","Phone Numbers: 1708426729001 --- Emails: ","United States","1","Houston, Tx","Tampico","700529","Clear Float Glass Clear Float Glass Clear Float Glass End Cap Wood Cristal Flotado Claro Cajas Madera End Cap Vidrio Flotado Laminas Chapa Forma Rectangular Sin Cualquier Otro Trabajo Sin Camada Absorvente Cor Incolor Tipo Float Mexico Volume","2","26028","Cando Tiban Angel Genaro","Av Tsachila Lote 3 Santo Domingo Santo Domingo 24 Ecu Codigo Postal 230107 Nit 1708426729001"
"Capital Trade Importacao E Exportacao Ltda","Av Coronel Marcos Konder 805 Salas 1101-1108 11 Andar Centro Empresarial Marcos Konder Z C 88301-302 Centro Itajai","","Phone Numbers: 1101110811 --- Emails: ","United States","1","Houston, Tx","Tampico","730210","Chemical Product Sacks Each Terluran Ncm Country Mexico Procedence Country Mexico Acquisition Country Mexico Wooden Treated Certified Inoffensive Chemical Product Wood Cargo Securingand Handling Treated According Ispm Standard Chemical Product Sacks Each Terluran Ncm Country Mexico Procedence Country Mexico Acquisition Country Mexico Wooden Treated Certified Inoffensive Chemical Product Wood Cargo Securingand Handling Treated According Ispm Standard Chemical Product Sacks Each Terluran Ncm Country Mexico Procedence Country Mexico Acquisition Country Mexico Wooden Treated Certified Inoffensive Chemical Product Wood Cargo Securingand Handling Treated According Ispm Standard Chemical Product Sacks Each Terluran Ncm Country Mexico Procedence Country Mexico Acquisition Country Mexico Wooden Treated Certified Inoffensive Chemical Product Wood Cargo Securingand Handling Treated According Ispm Standard","10","127750","Apta Industria E Comercio De Resinas Ltda","Rua Expedicionario Holz 550 13 Andar Sala 1314 Bairroamerica Joinville Sc Brazil Cep 89 201-740 Cnpj"
"Cargo Y Servicios Internationales","Attn Rfc:Csi 0107 16 Q89 Norte 176 No 436 Col Pensador Gchristen@Cargoyserv Com Mx Mexico Df 15510","cargoyserv.com","Phone Numbers:  --- Emails: Pensador Gchristen@Cargoyserv Com Mx","United States","1","Houston, Tx","Puerto Manzanillo","850151","Break Bulk Three Phase Electric Motor Wooden Treated Certified Due Ruc Ncm Wood Have Been Submitted Phytosanitary Treatment Certified Method Heat Treatment Modality Kiln Drying Established International Standard Ispm","0","43335","Cargo Y Servicios Internationales Attn Rfc Csi","0107 16 Q89 Norte 176 No 436 Col Pensador Gchristen@Cargoyserv Com Mx Mexico Df 15510"
"Cba Itapissuma Ltda","Rod Pe 35 S/N Km 03 Ala A Zona Industrial 53700-000 - Itapissuma Pernambuco-Brazil Cnpj 05 342 105/ 0004-95 Tel +55 11 5508-6947","","Phone Numbers: +551155086947 --- Emails: ","United States","1","Houston, Tx","Veracruz","391231","Jumbo Reels Espula Aco Retor Spulas Ncm Rack Aco Retor Racks Ncm Aluminium Ncm Wooded","1","4518","Cba Itapissuma Ltda","Rod Pe 35 S/N Km 03 Ala A Zona Industrial 53700-000 - Itapissuma Pernambuco-Brazil Cnpj 05 342 105/ 0004-95 Tel +55 11 5508-6947"
"China National Chemical Fiber Corp","Jian-Guo Road Beijing 100020 China X Taxid 91110000100011508X","","Phone Numbers: 911100001000115 --- Emails: ","United States","1","Houston, Tx","Veracruz","440110","Cipres Cypress Wood Round Logs","8","87750","China National Chemical Fiber Corp","Jian-Guo Road Beijing 100020 China Xs Taxid 91110000100011508X"
"Cimed Industria Sa","Av Coronel Armando 2750 Un Ind I Pouso Alegre Mg-37558-608 Tel 3521022000 Fax 3521022005 Cnpj 02 814 497/0002-98","","Phone Numbers: 3521022000, 3521022005 --- Emails: ","United States","1","Houston, Tx","Veracruz","291632","Organic Peroxide Organic Peroxide Type Olid Dibenzoyl Peroxide Concentration Class Assigned Perkadox Dfg Ung Fibreboard Plastic Bags Marine Pollutant Yes Benzoyl Peroxide Ems Ncm Wood Cargo Securing Handling Treated According Ispm Standard Mex Norme Sadt Emergency Temperature Control Temperature Point Closed Ventilation Humidit Organic Peroxide Type Solid Dibenzoyl Peroxide Marine Pollutant","1","900","Cimed Industria Sa","Av Coronel Armando 2750 Un Ind I Pouso Alegre Mg-37558-608 Tel 3521022000 Fax 3521022005 Cnpj 02 814 497/0002-98"
"Cimed Industria Sa Coronel Armando","Rubens Storino 2750 Minas Geraispouso Alegre Mgbrazil Cnpj 0281449700 0298Contact Suellen Carvalho Costa E Suellen Costagrupocimed Com Br","","Phone Numbers: 02814497000298 --- Emails: ","United States","1","Houston, Tx","Veracruz","291632","Organic Peroxide Perkadox Dfg Ung Marine Pollutant Yes Dib Enzoyl Peroxide Ems Mex Norme Sadt Organic Peroxide Type Solid Dibenzoyl Peroxide Marine Pollutant Wood Cargo Securing Handling Treated According Ispm Standard","1","900","Cimed Industria Sa Coronel Armando","Rubens Storino 2750 Minas Geraispouso Alegre Mgbrazil Cnpj 0281449700 0298Contact Suellen Carvalho Costa E Suellen Costagrupocimed Com Br"
"Consulado Geral Americano","No Rio De Janeiro Cnpj 04 141 058 0001 06 Av Presidente Wilson 147 Centro 20 030 020 Rio De Janeiro","","Phone Numbers: 04141058000106 --- Emails: ","United States","1","Houston, Tx","Veracruz","150990","Construction Diploma Tic Wood Applicable Soc Tghu Mscu Sil Vavc State Gov Phone Marilia Fujii Sirva","3","29827","Concept Mobility Servicos De Mobilidade Ltda","Rua Voluntarios Da Patria 126 Sala 901 Botafogo Riode Janeiro Rj Brasil Cep 22270 010"
"Dantzler Inc","Carretera 865 Km 5 5 Candelaria Arenas Toa Baja Pr 00949 Ph 787-784-2153","","Phone Numbers: 7877842153 --- Emails: ","United States","1","San Juan, Puerto Rico","Veracruz","691010","Crates Cedar Plac Especie Introducida Cedro Australiano Toona Ciliata Quality Eucalyptus Core Tsca Title Certified Termited Treated Thicknesses Crates Marks Tmg Ced Crt Mic Clean Board Declaredby Cargo San Juan Puerto Rico Certify That Solid Wood Swpm Wood Wpm Has Been Manufacturer Certifies Product Accordance Withthe Formaldehyde Emission Standards Specifie Epa Tsca Title Carb Atcm Phase Tpc Bmh Epa Certificate Tpc Epa Bmh Carb Certificate Tpc Carb Manufacturer Lot Batch Tax Hacienda Bond Continuation Hernandarias Alto Parana Para Guay Ncms Wooden Treated Certified","2","31200","Diana Vega","Dianavega@Maderastratadas Com"
"Delpa Shipping Trade Forwarding","46 Filonos Str Piraeus 18535 Gr Contact Imports 210 4227400 T 210 4111897 F","","Phone Numbers: 2104111897, 2104227400 --- Emails: ","United States","1","Houston, Tx","Tampico","842121","Slac Stc Filters Viz Water Nos Pallet Type Wood Heat Treated Aes Itn Service Type Pier Pier","1","7080","Delpa Shipping Trade Forwarding","46 Filonos Str Piraeus 18535 Gr Contact Imports 210 4227400 T 210 4111897 F"
"Dillard Supply","55 Industrial Park Rd 38855 - Mantachie Ms Usa Phone: 1 662 2827587 Fax: 1 662","","Phone Numbers: 16622827587 --- Emails: ","United States","1","New Orleans, La","Tampico","440910","Slac Into Taeda Pine Moul Dings Fsc Mixed Scs Coc Ncm Morristown Agree Ment Sea Waybill Ddp Ntachie Usa Wood Was Treated Are Certified Method","1","15970","Perin Trade Co","4160 Temescal Canyon Rd Suite 401 92883 - Corona Ca Usa Phone: 1 951 2812557 Attn : Jeferson Perin"
"Dow Brasil Ind E Com De Produtos Quimicos Ltda","Cnpj: 60435351000319 Rod Br-101 700 Km 112 Andar 2 Galpacep 88311-600 Itajai-Sc Brazil","","Phone Numbers: 60435351000319 --- Emails: ","United States","1","Houston, Tx","Veracruz","390120","Uni Val Dmda High Dens Ity Polyethylene Resin Bags Bags Pallet Ncm Umber Bags Woode Treated Rtified","8","101821","Comissaria Pibernat Ltda","Cnpj: 92 102 433/0009-23 Rua Manoel Vieira Garcao 120-9 Andar-Sala 901 Edificio Zen Tower"
"Dsv Uti Air & Sea Agenciamento De T","105 Av Engenheiro Luiz Carlos Berri04571-010 - Sao Paulo - Brazil Cjn: 02735565000142","","Phone Numbers: 02735565000142 --- Emails: ","United States","1","Houston, Tx","Tampico","440710","Autopartes Asientos Utilizados Vehiculos Automoviles Wood Treated Certif Ied","1","11915","Dsv Uti Air & Sea Agenciamento De T","105 Av Engenheiro Luiz Carlos Berri04571-010 - Sao Paulo - Brazil Cjn: 02735565000142"
"Energizer Brasil Ind Com Bens D","Rodovia Br 232 S/N Km 9 3 Curado Jaboatao Dos Guararapes Pe Brasil Ph: 55-81-2101-8919","","Phone Numbers: 558121018919 --- Emails: ","United States","1","Houston, Tx","Tampico","200570","Trlu Metric Tons Manganese Oxide Big Bags Each Way Pallet Wood Treated Certif Ied Ncm Brazil Mrku Tric Tons Manganese Dioxid Big Bags Each Way Wooden Ackage Treated Certified Ncm Brazil","3","53501","Energizer Brasil Ind Com Bens D","Rodovia Br 232 S/N Km 9 3 Curado Jaboatao Dos Guararapes Pe Brasil Ph: 55-81-2101-8919"
"Enzur S A","Azara 3787 11400 Contact Eduardo Pomies Telephone 00 5982-5086644 Email Eduardoenzur Com","","Phone Numbers: 0059825086644 --- Emails: ","United States","1","Houston, Tx","Veracruz","441510","Triethanolamine Triethanolamine Monoetanolamine Plastic Drums Monoethanolamine Monoethanolamine Imo Class Flashpoint Palletized Drums Fumigated Wood Trietanolamine Metal Drums Palletized Drums Fumigated Wood Zarpe Boarding Board Ncm Group Proper Shipping Name Ethanolamine Ncm","1","19530","Enzur S A","Azara 3787 11400 Contact Eduardo Pomies Telephone 00 5982-5086644 Email Eduardoenzur Com"
