"Supplier Name","Top Addresses","Supplier Websites","Supplier Contact Info","Supplier Country","Aggregated Volume","Top Destination Ports Used","Top Departure Ports Used","Top H.S. Code","Product Description","Total TEU","Total Weight","Top Notify Parties","Top Notify Party Addresses"
"Shanghai Chengchunjun Electronic Co","Room 807 No 518 Anyuan Road Shangh Ai Cn","","Phone Numbers:  --- Emails: ","China","1","Los Angeles, Ca","Yantian","390760","Water Bottle Organizer","1","1956","Penson & Co","960 Turnpike St Unit 1747-1903918 Canton Us"
"Shanghai E Trade Supply Chain Co Ltd","Room 808 Tower 3 #288 Wuhua Road Hongkou District Shanghai","","Phone Numbers:  --- Emails: ","China","1","Long Beach, Ca","Shanghai","010620","Water Bottle Turtle Tank","1","14734","Jaak Transport Inc","21073 Pathfinder Rd Suite 101 Diam Ond Bar Ca 91765562-477-0077"
"Shanghai Fashion Power Co Ltd","Room 201 No2 Jingsan Road Industrial Park Tushan Town Pizhou Xuzhou","","Phone Numbers:  --- Emails: ","China","1","New York/Newark Area, Newark, Nj","","850990","Plastic Fruit Basket Plastic Fruit Basket Chafing Dish Artificial Plant Plastic Plate Microwave Steamer Spice Bottles Dessert Stand Cake Carrier Glass Jars Pet Water Fountain Sun Hat Filter Kits Vacuum Cleaner Floor Brushes Vacuum Cleaner Paper Bags Vacuum Cleaner Hose Storage Key Mail Hair Rollers Glass Cup","1","9535","Edward Transit Broker Inc","11671 Dayton Dr Rancho Cucamonga Ca 91730 Daniel Liang Tel:562-222-6644 Fax:562-222-6699"
"Shanghai Foreign Trade Enterprises","10Fl No 258-268 Zhao Jia Bang Rd Shanghai China","","Phone Numbers:  --- Emails: ","China","1","Tacoma, Wa","Ningpo","901910","Polyester Blanket Adapter Adapter Switch All Plate Sensor Switch Adapter Power Strip Socket Switch Wall Plate Adapter Adapter Witch Wall Plate Metal Cover Hand Tool Blanket Quilts Hoodie Blanket Water Bottle Skateboard Wheels Decorative Wooden Sim Ple Shelf Wooden Ornament Dirty Clothes Baske Storage Basket Wits Toys Pressure Gauge Valve Air Compressor Led Auxiliary Ght Shackle Winch Synthetic Rope Blanket Seat Cover Wheel Spacer Trailer","1","12518","",""
"Shanghai Futurn Electronic Commerce Co Ltd","No 419 Gongyue Rd Shanghai China","","Phone Numbers:  --- Emails: ","China","1","Los Angeles, Ca","Ningpo","262060","Microphone Radio Control Cushion Barbell Pad Door Mat Dog Water Bottle Sotrage Shelf Backpack Gamepad Hand Grip Led Floor Lamp Lock Connector Mould Plasticine Table Legs Triangle Emergency Warningdot Trimmer Spool Warning Triangle Women Birthdays Gifts Storage Rack Christina Pectools Usops Tofba Pectools Rren Pectools","1","14830","Tongcheng Logistics Inc","566 Vanguard Way Unit A Brea Ca 92821 Ctc:Christina"
"Shanghai Hifly Industrial Co Ltd","Room 4012 Building 28 No55 Jiasong North Road Jiading District Shanghai","","Phone Numbers:  --- Emails: ","China","1","San Juan, Puerto Rico","Port Bustamante","840220","Pet Preform Manual Water Pump Water Fauct Bottle Stand","1","8508","Henry Carbiere Falls","Verlengde Gemenelandsweg 69 Paramaribo Suriname 00-597-8190020"
"Shanghai Medicines & Health Products I/E Co Ltd","158 Hanzhong Road Shanghai China","","Phone Numbers:  --- Emails: ","China","1","Tacoma, Wa","Shanghai","420299","Pallet Truck Metal Rack Eva Cushion Masterbatch Paper Card Steel Rod Paper Bags Polypropylene Polystyrene Grease Label Instruction Sheet Water Filing Machine Plastic Shovel Plastic Clip Copper Ring Filter Washer Water Pump Cotton Gloves Led Strip","2","24802","Storex Industries Corp","9440 Rue Clement Lasalle Qc Canada H8R 3W1 Yoavb@Storex Ca"
"Shanghai Shen Da Import & Export Co Ltd","No 1500 Jiangning Road Shanghai China","","Phone Numbers:  --- Emails: ","China","1","Tacoma, Wa","Ningpo","390760","Beanie Mini Wall Banner Polyeste Koozie Bottle Openner Steel Barrel Mug Beanie Beer Cup Bottle Opene Pennant Keychain Gloves Throw Blanket Coaster Sets Water Bottle Uffle","3","15935","",""
"Shanghai Shen Daimport&Exportco Ltd","Room 801 No 1500 Jiangning Road Shenda International Building Putuo District Shanghai 200060","","Phone Numbers:  --- Emails: ","China","1","Charleston, Sc","","271019","Copy Negotiable Release Procedures Jack Stands Bottle Jack Engine Stand Type Move All Water Solid Wood","11","138628","Harbor Freight Tools","26541 Agoura Rd Calabasas Ca 91302 Phone 818 836-5000"
"Shanghai Sunwin Industrial Group","Expeditors Cargo Management Service O B Shanghai Sunwin Industry Group Co Ltd No 17 Lane","","Phone Numbers:  --- Emails: ","China","1","Long Beach, Ca","Shanghai","392690","Synthetic Fibres Sock Bath Glove Tie Dye Sketch Poop Bags Cold Hot Pack Power Strip Extension Cord Night Light Gel Eye Pad Puffer Ball Pettoys Stapler Plastic Water Bottle Laptop Wexford Blk Stck Ballpin Paladoneof Synthetic Fibres Sock Bath Glove Tie Dye Sketch Poop Bags Cold Hot Pack Power Strip Extension Cord Night Light Gel Eye Pad Puffer Ball Pettoys Stapler Plastic Water Bottle Laptop Wexford Blk Stck Ballpin Paladone","3","26051","Expeditors International","849 Thomas Drive Bensenville Il 60106 United States"
"Shanghai Sunwin Industrial Group Co Ltd","Expeditors Cargo Management Service O B Shanghai Sunwin Industry Group Co Ltd No 17 Lane 688 Hengnan Road Minhang District","","Phone Numbers:  --- Emails: ","China","1","Long Beach, Ca","Shanghai","950360","Blnket Elec Traveling Rugs Syntheti Blanket Jigsaw Puzzle Cocomelon Water Revealart Longshore Value Puzzle Ast Artskills Mrmd Gltz Own Cst Staples Plastic Bottle Sea Waybill Ams","1","11146","Expeditors International","849 Thomas Drive Bensenville Il 60106 United States Tel630-787-5630"
"Shanghai Wenshan Industrial Co Ltd","Address Room 1311 No 28 Moyu Road Anting Town Shanghait+86-21-31155","","Phone Numbers:  --- Emails: ","China","1","Long Beach, Ca","Ningpo","640230","Pet Preform Water Bottle Handle Cap Blowing Nter","1","325","Dream Tree Family Inc","5757 Ranchester 300 Houston Tx 77036 Usatel 713 988-8833"
"Shanghai Willy Import & Export Co Ltd","7F Building A No 2228 South Lianhua Road Minhang District Cn","","Phone Numbers:  --- Emails: ","China","1","Los Angeles, Ca","Shanghai","390760","Water Bottle","1","567","Eden Brands Inc","401 Broadway Suite 2001 New York Ny 10013 Emal:Logistics@Ever-Eden Com Us"
"Shanghai Yinxi Trade Co Ltd","Room 221 Building 3 No 469 Yinxi Road Songjiang District Shanghai","","Phone Numbers:  --- Emails: ","China","1","Long Beach, Ca","Shanghai","262060","Water Bottle Yuki Qiqi Yuki Qiqi","1","13308","Storm Logistics Llc","Address:15335 Don Julian Rd Dock19 -21 City Of Industry Ca 91745A Tt:Bo An Tel:6266077790++"
"Shaoxing Yuecheng Changde Trade C","No 41-1 Zhongxin Road Sunduan Tow Nyuecheng District Shaoxing City Z Hejiang Province Shaoxing Cn","","Phone Numbers:  --- Emails: ","China","1","Long Beach, Ca","Shanghai","390760","Shelf Water Bottle","1","13500","Jaak Transport Inc","21073 Pathfinder Rd Suite 101 Diam Ond Bar Ca 91765 Tel:951-520-7695 Diamond Bar As"
"Shaoxing Yunbo Textile Technology Co Ltd","2F West Building 7 Guanh Uyan Village Qixianstreet Keqiaod Istrict Shaoxing","","Phone Numbers:  --- Emails: ","China","1","Long Beach, Ca","Ningpo","846711","Blanket Water Bottle File Floder Curtain Allen Wrench Pillowcase Hand Tools Round Glass Bottles","2","19807","New Creation Inc","17128 Colima Rd Ste 1883Hacienda Heights Ca 91745Jctjoya@Sz-Jct Com"
"Shape Day Clothing Co Ltd","Room 408 Building B Hongpai Science Park Yongfu Road Fuhai Street Bao An District Shenzhen China","","Phone Numbers:  --- Emails: ","China","1","Los Angeles, Ca","Yantian","391590","Pet Water Bottle Does Wood","1","16470","Tuoyuan Information Technology Co Lt","D 507 E Cherry St Springfield Mo 65806-3331 Fionap@Oeigroup Com"
"Shen Zhen Dingding Supply Chain Management Co Ltd","Room 207 Building A No 335 Bulong Road Maantang Community Bantian Street Longgang District Shenzhen","","Phone Numbers:  --- Emails: ","China","1","Los Angeles, Ca","Xiamen","392410","Dog Water Bottle Lumbar Support Storage Solid Wooden Mail Goldenw Express Operation Link Trans Info Customservice Customservice Operation Link Ans","1","12634","Jl Customs Service Llc","Add:9570 Santa Anita Ave #A Rancho Cucamonga Ca 91730 Attn:Jacky Tel:626-290-7687"
"Shenzhen Anc E Commerce Service Ltd","2 Xinrui Hourui Xixiang Street Baoan District Shenzhen","","Phone Numbers:  --- Emails: ","China","1","Seattle, Wa","Yantian","950629","Sport Water Bottle Tower","1","10700","Russell A Farrow Limited","2001 Huron Church Rd Windsor On N9C 2L6"
"Shenzhen Anera Tech Co Ltd","Room 420 4/F Building A Honghualing Industrial South Part 5 Xili Nanshan","","Phone Numbers:  --- Emails: ","China","1","Los Angeles, Ca","Yantian","841582","Water Bottle Docking Station Wood","1","12686","Lk Customs Brokerage","19300 S Hamilton Ave #100 Gardena Ca 90248 Tel: 310-328-0988 Fax: 310-328-0968"
"Shenzhen Aolijia Electronic Technology Co Ltd","Add:Room 212 Area B Baishiwei Logistics Park No 32 Fuwei Middle Road Fuwei Community","","Phone Numbers:  --- Emails: ","China","1","Long Beach, Ca","Yantian","570500","Floor Lamp Floor Lamp Floor Mats Mixing Beater Led Flashlight Magnifier Canvas Belt Belt Wired Headphones Cotton Water Bottle Makeup Raincoat Decorative Hair Comb Hair Clip Folding Wood Shenzhen China","1","12900","4Pl International Inc","506 N Garfield Ave 210 Alhambra Ca 91801 Attn:Vivian Tel:626-581-7022 Email:Flyingeagle20166@Gmail Com"
"Shenzhen Blueway Electronics Technology Co Ltd","Add:Room608 Hong Yu Building No 16 Xinwuyuan New Village Gushu Community Xixiang St","","Phone Numbers:  --- Emails: ","China","1","Los Angeles, Ca","Yantian","390760","Star Projector Plastic Water Bottle Snorkel Mask","1","5638","Eyl International Inc","15344 Valley Blvd Unit A City Of Industry Ca 91746 Tel:877 668 7837"
"Shenzhen Bogurda Supply Chain Co Ltd","#705 South Union Hotel No 2002 Shennan East Road Luohu Dirstict Shenzhen","","Phone Numbers:  --- Emails: ","China","1","Long Beach, Ca","Shanghai","900661","Automatic Soap Dispenser Badge Reel Battery Chargers Book Bottle Warmer Brake Light Cover Bungee Cords Camera Lens Camera Tripod Camping Light Car Clothes Bar Cotton Gloves Cotton Masks Dog Harness Drum Sandpaper Elastic Cord Flash Flash Light Flash Trigger Flashlight Follow Focus Hand Stretcher Handle Hardware Speaker Wall Mount Hdplex Atx Lpsu Hdplex Lpsu Hdplex Atx Converter Keyrings Led Bulb Lens Adapter Monopod Necklace Cord Photographic Light Photography Poster Frame Poster Hanger Pot Projector Retractable Badge Holder Rod Clamp Smart Water Bottle Sofa Connector Stabilizer Stabilizers Stainless Steel Measuring Cups Spoons Settoilet Paper Holder Tpu Pump Wedge Usb Fan Foam Htc Vive Pro Wall Mount Google Home Mini Speaker Watch Press Tool Watchband Link Remover Wii Charger Wireless Charger Solid Wood","1","11143","Bubble Q Marketing Inc","8025 Sheridan Boulevard Arvada Co 80003 82-5159930"
"Shenzhen Byfold Auto Parts Co Ltd","Room 805 Tongji Union Square Building C No 1388 Siping Road Shanghaicn","","Phone Numbers:  --- Emails: ","China","1","Long Beach, Ca","Shanghai","842290","Water Pump Cyl Head Assy","1","13288","Olympia Auto Parts Inc","1472 E Mission Blvd Pomona Ca91766 Tel:909-868-9265 Us"
"Shenzhen Chainpane I&E Co Ltd","Add:Room 2504 Block A Lushan Building Chunfeng Rd Luohu District Shenzhen China","","Phone Numbers:  --- Emails: ","China","1","Los Angeles, Ca","Yantian","390760","Water Bottle Water Bottle Walkie Talkie Protective","1","16370","Palladium Enterprise Inc","929 S Azusa Ave City Of Industry Ca 91748-1015 + 909-656-9853 Mail:Palladiument88@163 Com Imp Exp@Sureline-Express Com"
"Shenzhen Chengle Electronic Commerce Co Ltd","1015 Building 5 Dezhong Gongyeyuan No 7 Lipu Street Dafapu Community Bantian","","Phone Numbers:  --- Emails: ","China","1","Los Angeles, Ca","Yantian","390760","Glass Jars Plastic Water Bottle","1","10600","Ys Solution Inc","14438 Don Julian Rd City Of Industry Ca 91746 8776687837 Doceacusa Com"
"Shenzhen Chengyi Trade Co Ltd","4Th Floor Building C No 1 Xinyuan Industrial Park Longgang District Shenzhen City China 86-755-287169","","Phone Numbers:  --- Emails: ","China","1","Long Beach, Ca","Yantian","390760","Water Bottle","1","13800","Kingstar Trade Inc","18351 Colima Road Ste 277 Rowland Heights Ca 91748626420-7715"
"Shenzhen Chongsheng Electronic Commerce Co Ltd","Room 717C Building B Guanghong Meiju No 163 Pingxin North Road Hehua Community Pinghu Street","","Phone Numbers:  --- Emails: ","China","1","Los Angeles, Ca","Yantian","392490","Plastic Water Bottle Picture Frame Shoe Stretcher Declaration Does Any Solid Wood","1","9788","Johnny Trade Inc","1449 W Industrial Park St Covina Ca 91722-3414 Johnson H Tel: 541-908-9574"
"Shenzhen City Shenkangda","International Freight Forwarding Co Ltd Shenzhen Luohu District 5H Wen Jinhuang Bei Street","","Phone Numbers:  --- Emails: ","China","1","New York/Newark Area, Newark, Nj","Yantian","391990","Tape Tape Reader Lamp Mirror Canvas Silicone Glove Glove Making Machine Plastic Water Bottle Swim Vest China","1","10630","United Basket Co Inc","58-01 Grand Avenue P O Box 275 Maspeth New York 11378 Sharin Long Tel:001 718 894 5454 Email:Ubcphil@Verizon Net&"
"Shenzhen Double King Technology Co Ltd","5 The 6Th Floor The Industrial Zone Dafen Buji Longgang Shenzhen Cn","","Phone Numbers:  --- Emails: ","China","1","Los Angeles, Ca","Yantian","846711","Sticker Stripper Controller Timing Maintenance Tools Car Cover Lamp Starter Bucket Water Pipe Belt Motor Instrument Toy Switch Cooling Fan Bracket Turbocharger Actuator Turbocha Rger Car Sun Visor Ont Baffle Rear Lip Front Shovels Top Wing Sealing Strip Fiberglass Limb Shafts Shaft Plastic Holder Fiberglass Shaft String Nock Release Aid Motorcycle Brake Pad Motorcycle Tube Motorcycle Handle Motorcycle Hand Pull Disc Motorcycle Switch Motorcycle Key Switch Motorcy Cle Filter Motorcycle Wrench Tool Motorcycle Belt Motorcycle Spring Car Intake Scoop Cover Car Cover Concrete Screed Ruler Car Water Bottle Water Hose Car Engine Pipe Car Nuts Water Bottle Cap Sleeve Adapter Manifold Hose Regulator Connector Wire Metal Cover Wash Nozzle Metal Detector Storage Car Fender Stage Screen Barbecue Trimmer Stone Inlay Fixed Machine Stage Effect Machine Windshield Motorcycle Luggage Rack Controller Socks Labeling Machine Solidwood","1","8600","Huitian Technology Development Co Ltd","20947 Currier Rd Steo Walnuca91789 Ein:83-4678510 Walnut Ca 91789 Us"
"Shenzhen Fiward Cross Border E Commerce Technology Co Ltd","Qianw An Road Qianhai Shenzhen-Hong Kong Cooperation Zone Shenzhen","","Phone Numbers:  --- Emails: ","China","1","Oakland, Ca","Yantian","710410","Cold Water Kettle Display Stand Coaster Silicone Flagpole Accessories Album Hook Pepper Grinder Glass Bottle Hook Shelf Sugar Bowl Diffuser","1","3786","Anat Trade Limited","18351 Colima Rd Ste 351 Rowlandheights Ca 9174891748"
"Shenzhen Fooing Technology Co Ltd","Room 402 South Block High-Tech Industrial Park Bell Road Bantian Community Bantian Street","","Phone Numbers:  --- Emails: ","China","1","Long Beach, Ca","Yantian","392030","Mat Mat Headphones Water Bottle","1","10910","B&V International Inc","9660 Flair Drive Ste# 408 El Monte Ca 91731 Attn: Annie Tel: 626-922-1007"
"Shenzhen Friend Ship Supply Chain","Co Limited 501 No 1 5Th Lane Guanyintang Buyong Community Shajing Street Bao An District","","Phone Numbers:  --- Emails: ","China","1","Los Angeles, Ca","Yantian","720421","Plush Carpet Folding Knife Paper Stainless Steel Water Bottle Bamboo Organizer Unicornwonderland Kit Pendant Lamp","1","15000","Sameway Trade Inc","14726 Ramona Ave # E9 Chino Ca 91710 Tel:5304229338"
"Shenzhen Fuhongtai Electronics Seg Plaza","No 1002 Huaqiang Road N Orth Futian District Shenzhen Ci Ty China 86-755-28716956","","Phone Numbers: 8675528716956 --- Emails: ","China","1","Long Beach, Ca","Yantian","390760","Water Bottle","1","12480","Golden Sun Global Inc","18351 Colima Road Ste 277 Rowland Heights Ca 91748626420-7729"
"Shenzhen Gasga International A306","Building A Huafeng Fuhai Sc Ience And Technology Industrial Park Xinhe Community Fuhai Street","","Phone Numbers:  --- Emails: ","China","1","Long Beach, Ca","Yantian","390760","Water Bottle Cage","2","18050","Quike Prime Llc Chengxing","4173 Nw 134Th Ter Portland Or 972 29 Us562-543-2884"
"Shenzhen Gasga International Trade Co Ltd","A306 Building A Huafeng Fuhai Science And Technology Industrial Park Xinhe Community Fuhai","","Phone Numbers:  --- Emails: ","China","1","Los Angeles, Ca","Yantian","210690","Water Bottle Cage Declaration Does Any Solid Wood","1","9900","Quike Prime Llc","4173 Nw 134Th Ter Portland Or 97229 Us Tel:562-543-2884 E-Mail:Quikeprime@Gmail Com"
"Shenzhen Green Energy Lighting Co","Rm 517 New Town Induystrial And Commercial Center No 2 Leiyue N Kowloon Hong Kong Op03@Hydcn Com","hydcn.com","Phone Numbers:  --- Emails: Kong Op03@Hydcn Com","China","1","Long Beach, Ca","Shanghai","390760","Camera Astic Water Bottle Filter","1","4407","Edward Transit Broker Inc","15000 Staff Ct Gardena Ca 90248T El:626-392-8731 Fax:310-965-0205A Ttn: Daniel Liang"
"Shenzhen Hengdeye Technology Co Lt","1/F C Building No 78 Matianbei R Oad Xiacunvillage Gongming Town G Uangming New Shenzhen Cn","","Phone Numbers:  --- Emails: ","China","1","Long Beach, Ca","Shekou","842290","Water Can","1","6460","",""
"Shenzhen Hengdeye Technology Co Ltd","1/F C Building No 78 Matianbei Road Xiacun Village Gongming Town Guangming","","Phone Numbers:  --- Emails: ","China","1","Los Angeles, Ca","Hong Kong","390760","Spray Bottle Watering Can","3","24850","Good Helper Co Ltd","8669 San Jose Avenue City Of Industry Ca 91748 Ein: 85-3710718 Import@Speedshipusa Com"
"Shenzhen Hexingchuang E Commerce Co Ltd","Room 909 Building 2 No 1 Tongsheng Community Industrial Park Road Dalang Street Longhua","","Phone Numbers:  --- Emails: ","China","1","Los Angeles, Ca","Yantian","392410","Water Bottle Lid Party Decorations","1","16810","Uqi Shipping Inc","21450 Golden Springs Dr Unit 220 Diamond Bar Ca 91789 Tel: 626-620-6580 Import@Uqishippinginc Com"
"Shenzhen Htws Anfang Tec Co Ltd","102 8Bldg Longbi Bldg Longgang District Shenzhenzhen China","","Phone Numbers:  --- Emails: ","China","1","Los Angeles, Ca","Yantian","851610","Denture Teeth Storage Tools Fashion Wig Denture Teeth Makeup Tube Storage Rack Garden Lights Foot Carpet Keyboard Educational Apron Mosquito Killer Filter Cartridge Folding Crutch Storage Bottle Painting Tracing Board Car Maintenance Sleeve Sleeve Drip Pan Practice Ball Rubber Dolls Melter Pan Water Fountain Wired Earphone Home Flower Slicer Cutting Flashlight Projection Charger Charger Cat Scratcher Cardboard Frying Pan Pot Shelf Drone Home Furniture","1","8900","Jitong Freight Co Ltd","1960 S Carlos Ave Ontario Ca 91761 Tel: 626-768-9418 Ivywang@Jitongfreight Com"
"Shenzhen Huachanglian Technology Co Ltd","Room 1611 16Th Floor Dongfeng Building No 2010 Shennan Middle Road Futian District Shenzhen","","Phone Numbers:  --- Emails: ","China","1","Long Beach, Ca","Yantian","391590","Pet Water Fountain Photo Flashlight Pet Water Fountain Photo Flashlight Toilet Spray Bottles Atmosphere Light Wood","1","10285","Transworld Chb Inc","240 S Garfield Ave Suite 302 Alhambra Ca 91801 626 281-3638 Transworldchb@Gmail Com"
"Shenzhen Hyyt Supply Chain Manageme Nt Co Ltd","3Rd Floor Hengrunda Bu Ilding A No 2 Tengfeng Fourth Roa D Fenghuang Community Fuyong Stre Et Bao An District Shenzhen 0755","","Phone Numbers:  --- Emails: ","China","1","Long Beach, Ca","Ningpo","851680","Woven Yoga Mat Stainless Steel Insulated Cup Diamond Saw Blade Heating Pad Pet Water Bottle Men Pants Heating Pad Display","1","12048","Wenming Inc","Ein:61-2009189 12403 Central Ave #261 Chino California 91710 United States Of America Tel: 626-392-873 1"
"Shenzhen Jamr Technology Co Ltd","2Nd Floor A-Building No 2 Guiyuan Road Guihua Community Guanlan Tow N Shenzhen Shenzhen Cn","","Phone Numbers:  --- Emails: ","China","1","Los Angeles, Ca","Yantian","390760","Holiday Hat Plastic Water Bottle","1","4140","",""
"Shenzhen Jiahangda Supply Chain Co Ltd","R308 Building 5 Lane 9 Huaide Community Fuyong Street Bao An District Sz","","Phone Numbers:  --- Emails: ","","1","Los Angeles, Ca","","392410","Water Bottle Drinking Declaration Does Any Solid Wood","1","11100","Leesa Customs Brokerage Inc","Address:9420 Telstar Ave Suite 148 El Monte Ca 91731 Phone No: 626-522-1821 Christine@Szsonkin Com"
"Shenzhen Jiaran Supply Chain Co Ltd","Room 101 No 6 Xinmu 2Nd Road Xinmu Community Pinghu Street Longgang District Shenzhen","","Phone Numbers:  --- Emails: ","China","1","Long Beach, Ca","Ningpo","420292","Lcd Monitor Travel Pillow Plastic Frame Doorbell Water Timer Charging Dock Charger","1","17400","Wintime Global Inc","218 Machlin Ct Unit B3 Dock 17-19 Walnut Ca 91789 Attn:Anna Anop001@163 Com"
"Shenzhen Jiarun International Elect Ronic Commerce Co Ltd","Lno 60-62 Baiyin Road Bainikeng Community Pinghu Street Longgang District S Henzhen","","Phone Numbers:  --- Emails: ","China","1","Long Beach, Ca","Ningpo","731419","Vacuum Bottle Rug Wire Rope Organizer Shelf Plastic Sport Flooring Stainless Steel Cow Water Bowl","1","15511","Mvp Perfect Solution Inc","Ein:38-4182090 948 Millbury Ave La Puente California 91746"
"Shenzhen Jinglun Trade Limited","Room 1610 Building A Xianhu Fengjing Garden 173 Jubao Road Liantang Street Luohu District","","Phone Numbers:  --- Emails: ","China","1","Miami, Fl","Ningpo","350699","Ltr Water Bottle Mail Import Cottonvalley Fahim Ahmed Cottonvalley Phone Fahim Ahmed Cotto Nvalley Bestsys Tems Gmail","1","3000","Variety And Discount General Trade Llc","Office No 1502 Saheel Tower 1 Al Nahda 1 Dubai"
"Shenzhen Jintong Y Usa Ng Technology Co Ltd","101 1St Floor No 8 Guangxinhe Street Ma Antang Community Bantian Street Longgang","","Phone Numbers:  --- Emails: ","China","1","Los Angeles, Ca","Yantian","854110","Led Light Inflatable Decoration Water Bottle Wood","1","12410","Tofba International","200 E Stanley St Compton Ca 90220 Tel: 310 598-1369 Ocean1@Tofbausa Com Wendy@Tofbausa Com"
"Shenzhen Kindway Supply Chain Co Ltd","Block 20 District 1 Huaide Cuigang Industrial Park Fuyong Street Shenzhen","","Phone Numbers:  --- Emails: ","China","1","Los Angeles, Ca","Yantian","420299","Plastic Water Bottle Vacuum Storage Bags Pump Plastic Water Bottle Plastic Lid Wooden","1","10670","Guang Dong Elyata Electric Equipment Co Ltd","Flat C 9/F Winning House 72-76 Wing Lok Street Sheung Wan Hk Email: Alicia_3@163 Com"
"Shenzhen Kpl Supply Chain Co Ltd","605 Bldg E Minle Industrial Park Meiban Blvd Longhua District Shenzhen Guangdong China","","Phone Numbers:  --- Emails: ","China","1","Los Angeles, Ca","Yantian","390760","Water Bottle Pump Wood","1","16390","I Logix Customs Inc","780 S Nogales St Ste #E City Of Industry Ca 91748 Tel: 626 839-8826"
"Shenzhen Li Jiayuan Trade Co Ltd","Room 2117 Haitian Pavilion Hailong Huayuan Fenghuang Road Huang Bei Ling Street Luohu District","","Phone Numbers:  --- Emails: ","China","1","Tacoma, Wa","Ningpo","420100","Car Seat Cover Dog Bowl Cardboard Cat Scratcher Dog Water Bottle Pet Treat Pouch Floor Mat Pet Leashes Seafood Tools Glass Pitcher Gla Jar Quilted Blanket Cot Polyester Urtain Polyester Curtain Head Spotting Cope Monocular Telescope Accessories Knee","1","9757","",""
"Shenzhen Lidongqi Trade Co Ltd","1106 Keke Building No 1002 Haijing Second Road Pengwan Community Haishan Street Yantian District Shenzhen","","Phone Numbers:  --- Emails: ","China","1","Long Beach, Ca","Shanghai","560819","Water Filter Faucet Charger Bottle Fishing Rod Bags Book Shelf","1","11323","Fusion Marketing Inc","942 Broadway St Ste 314C Boulder Co 80302 Fusion-Import@Outlook Com 626-759-0775 Ein:30-1330916"
"Shenzhen Maipu Intelligent Co Ltd","Room 201 Building A No 1 Qian Wan Road Shenzhen Hong Kong Cooperation Zone Qianhai Shenzhen Attn:Mr Wu","","Phone Numbers:  --- Emails: ","China","1","Los Angeles, Ca","Yantian","392690","Pet Water Bottle Solid Wooden","1","15841","Jaak Transport Inc","Add: 661 Brea Canyon Rd Suite 7 Walnut Ca 91789 Phone#562- 477- 0077 Fax#562- 477- 0321"
"Shenzhen Meiouda Trade Co Ltd","Building C No 3 North District Shangxue Technology Park Putian Street Longgang District","","Phone Numbers:  --- Emails: ","China","1","Los Angeles, Ca","Yantian","690490","Mini Funnel Mini Funnel Ceramic Coaster Chandelier Water Bottle","1","8374","Donggran Jiubai Trade Co Ltd","A Forergn Corporation Rm B 1F 20E City Shixincommunit Dongguan 523000 China Mainland"
"Shenzhen Mlife Household Products C 6B01","Building Yousong Road Longhua New District Shenznen","","Phone Numbers:  --- Emails: ","China","1","Los Angeles, Ca","Yantian","390760","Water Bottle","1","3590","Hsm Med Supply Llc","1190 Gravesendneck Rd Brooklyn Ny 11229 Tel 718 312 2534"
"Shenzhen Mlife Household Products C O Ltd","Shunjing Chuangke Industria L Garden Youson Road Longhua New D Istrict 518109 Shenzhen Guangdong","","Phone Numbers:  --- Emails: ","China","1","Los Angeles, Ca","Yantian","390760","Gallon Water Bottle","1","3002","Amazon Com Dedc Llc","33333 Lbj Fwy Dallas Tx 75241-7203 75241 Dallas Tx Usdal"
"Shenzhen Mlife Household Products Co Ltd","6B01 Block B Shunjing Chuangke Center Yousong Road Longhua New District Shenzhen","","Phone Numbers:  --- Emails: ","China","1","Houston, Tx","Yantian","390760","Plastic Water Bottle Tax","1","420","Natureworks Llc","1314 E Las Olas Blvd # 1002 Ft Lauderdale Fl 33301 Usa  239-287-0628 Tax Id# 83-2057482"
"Shenzhen Pinyu Technology Co Ltd","Rm 602 Jiangnan Building No 1 Bantian South Rd Bantian Street Longgang Distict Shenzhen","","Phone Numbers:  --- Emails: ","China","1","Los Angeles, Ca","Yantian","441700","Alarm Clock Alarm Clock Push Pins Aroma Pots Plastic Water Bottle Water Cup Cover Straw Brush Brush Air Purifier Velcro Ironing Boad Rivet Nut Tool Veil Tripod Storage Rack Storage Hair Clip Wood","1","5156","Lomon Technology Limited","Add:Ftat/Rm B06 29/F Legend Tower 7Shing Yio Street Kl"
"Shenzhen Pradinr Technology Development Co Ltd","Rm 5A Bao Ling Building Shen Hui Rd Bu Ji Street Long Gang District Shenzhen China","","Phone Numbers:  --- Emails: ","China","1","Los Angeles, Ca","Yantian","732393","Water Bottle Light Declaration Does Any Solid Wood","1","12726","Longm Logistics Inc","18905 Anelo Ave Gardena Ca 90248 Tel: 626-200-4360 Fax: 626-200- 4359 Ocean Import: Import@Longm-Log Com"
"Shenzhen Sana Technology Co Ltd","405 Building 14 Lane 1 Renwu Vil Lage Pinghu Street Longgang Dist Rict Shenzhen Attn:Sun","","Phone Numbers:  --- Emails: ","China","1","Seattle, Wa","Yantian","720421","Shelf Bracket Plastic Water Bottle Stainless Steel Salad Bowl","1","14110","",""
