"Supplier Name","Top Addresses","Supplier Websites","Supplier Contact Info","Supplier Country","Aggregated Volume","Top Destination Ports Used","Top Departure Ports Used","Top H.S. Code","Product Description","Total TEU","Total Weight","Top Notify Parties","Top Notify Party Addresses"
"Kiss Nail Products Inc","Korea Bran 3906 511 Yeongdong-Daero Gangnam -Gu Seoul Korea 06164Tel 82-70-86 50-5712 Fax 82-2-508-5","","Phone Numbers: 827086505712 --- Emails: ","Republic Of Korea","1","New York/Newark Area, Newark, Nj","Pusan","940370","Furniture Plastics Display","1","100","Ast Systems Llc","25 Harbor Park Drive Port Washington Ny 11050 516-941-3464"
"Kits Parana Industria E Comercio De Moveisltda","Cnpj - 79 460 192 0002-50Rua Saracura Do Mangue 350 - Pq Indl Sao Paulo Arapongas Parana 86703-788 Br","","Phone Numbers: 794601920002 --- Emails: ","","1","Port Everglades, Fl","","940360","Furniture Wood","2","26948","Paramount Depot Llc","7975 Nw 56Th Street Doral Doral Fl 33166 Us"
"Klc Panama Logistics S A","Local A3 Avenida San Eladio Calle 20 A Lado De Lior Detras Hotel Sand Diamond Zona Libre De Colon 507 431-1640","","Phone Numbers: 5074311640 --- Emails: ","Panama","1","San Juan, Puerto Rico","Port Bustamante","940300","Salon Furniture","1","3136","Second Step Inc","Broad Street Bridgetown Barbados +1 246 821-7670 Sherry-Ann72@Hotmail Com"
"Korff & Honsberg Gmbh & Co","Kg P O Box 10 05 53 42805 Remscheid /Germany","","Phone Numbers: 10055342805 --- Emails: ","China","1","San Juan, Puerto Rico","Ningpo","392620","Pvc Anchors Safety Helmets Shield Door Protectors Furniture Springs Concealed Hinges Concrete Rub Brick Trimmer Line Steel Wire Ropes Hoses Pvc Hoses Pvc Couplings Pvc Check Ball Valves","2","19732","A Garcia & Company Inc","Ave Miramar No 517 P O Box 14160 Arecibo / Puerto Rico 00614-1600"
"Lamm Srl","P Iva 02655090344 Via Verdi 19/21 43017 San Secondo Parmense It Tl 0521 877511","","Phone Numbers: 02655090344, 0521877511 --- Emails: ","Italy","1","Long Beach, Ca","Genoa","940370","Furniture","1","5770","Mach 1 Global Services Inc","Phoenix Office 1530 W Broadway Road 85282 Tempe Az Us Tl 480 921 3900 Fx 480 361 0769"
"Lankao Xin Feng Import & Export","Add=Putaojia Township Government L Ankao County Kaifeng Henan China 4 75300 Tel=0371-22325639","","Phone Numbers: 037122325639 --- Emails: ","China","1","Los Angeles, Ca","Qingdao","940390","Furniture Tpe Solid Wood Packingmaterials Jessica Foxmail Tify Laxop Port Alliance Also Port Allance Supply Chain Solutions Sec Nanjing Grd Zhongshan Dist Taipei Third Sherry Shippers Association Gateway Center Suite Newark Usa Docs Sherrysshippers","2","10079","Port Alliance Logistics Internation","20955 Pathfinder Rd Suite 230 Diam Ond Bar Ca 91765 U S A Tel= 888 8531357"
"Lee Fu Wood Products Vietnam Co","Tam Phuoc Industries Zone Bien Hoa City Dongnai Vietnam Phone: 03 88 77 89 67","","Phone Numbers: 0388778967 --- Emails: ","Vietnam","1","Tacoma, Wa","Thanh Pho Ho Chi Minh","940360","Wooden Bathroom Furniture","1","7051","",""
"Life Outdoor Living Bv","Borchwerf 35 4704 Rg Roosendaal The Netherlands Tel +31 165 52 67 75","","Phone Numbers: +31165526775 --- Emails: ","Belgium","1","Port Everglades, Fl","Anvers","940370","Outdoor Furniture","1","1458","Mainfreight Usa","10701 Franklin Ave Suite 100 Fraklin Park Il 60131 Chicago Tel 847-354-6165 Alex Trinenmainfreight Com"
"Limited Edition","284 Chaussee Daelbeke 7700 Mouscron - Belgium Tel +32 56 843450","","Phone Numbers: +3256843450 --- Emails: ","Italy","1","New York/Newark Area, Newark, Nj","Livorno","570500","Wooden Furniture Nesoi Handmade Rugs Marked Limited Edition Ileana Palacios","1","116","Legacy Worldwide Logistics","8551 Briar Rose Pt Boynton Beach Fl 33473 Jleibmanlegacywwl Com"
"Lixil Vietnam Corp","Duong Xa Commune Gia Lam Dist Hanoi Vietnam Tel : 84-4-38766152 Fax : 84-4-38765957","","Phone Numbers: 84438765957, 84438766152 --- Emails: ","Vietnam","1","New York/Newark Area, Newark, Nj","Hong Kong","691010","Candle Carpet Furniture Candle Carpet Furniture Sanitary Wares Brand Arrivalnotice Lixilamericas Arrivalnotice Lixilamericas","11","109210","American Standard Brands","1 Centennial Ave Piscataway Nj 08855 Hq Office: Manuel W Gonzalez Tel: 732-980-6014"
"Llc Eurowindoors Belarus Minsk Region Dzerzhinsky District City Fanipol Ya Kupala","Str 3-34 Tel /Fax +375 29 6956181","","Phone Numbers: +375296956181 --- Emails: ","Lithuania","1","New York/Newark Area, Newark, Nj","Stadersand","392520","Windows Pvc Profile Steel Door Roller Blinds Aluminium Doors Oven Sauna Sauna Stones Interior Door Leaf Doors Accessories Doors Pvc Profile Laminated Terrace Board Furniture","1","10105","Allied Chb Inc","1600 Lower Road Linden Nj 07036 Usa Direct 908 291 8001 Fax 908 543 3076 Conact Roman Levin"
"Long May Industrial Co Ltd","3F No 26 Sec-3 Jen Ai Rd Taipe I Taiwan Tel : 886-2-27001466","","Phone Numbers: 886227001466 --- Emails: ","China","1","Seattle, Wa","Hong Kong","940390","Furniture Steel Stopper Wood","1","218","",""
"Lube Industries Srl","Via Dellindustria 4 62010 Treia Mc - Italia P Iva 01504060433 - Tel 0733 8401","","Phone Numbers: 01504060433 --- Emails: ","Italy","1","Houston, Tx","Livorno","940340","Kitchen Furniture","1","6280","Axys Logistics","13703 N Lamar Dr Suite A Laredo Tx 78045 Usbrokeritcs-Us Com Rodrigo Amudiaowcia Com"
"Lucky Logistics Group Ltd","Suite 2703-2704 Tower 2 Nina Tower 8 Yeung Uk Road Tsuen Wan N T Hong Kong Br:36713534-000-05-18-5","","Phone Numbers: 36713534000 --- Emails: ","Hong Kong","1","Port Everglades, Fl","Port Bustamante","940310","Wooden Metal Office Furniture Declaration Cargo From Port Kelang Port Spain Via Hong Kong Plastic Auto Spare Declaration Cargo From Port Klang Port Spain Via Hong Kong Pallet Floor Drain Declaration Cargo Guang Zhou Port Spain Via Hkg Cabinet Pos Declaration Cargo Guang Zhou Port Spain Vai Hkg Face Mask Arm Sleeves Cloth Mask Declaration Cargo Guang Zhou Port Spain Via Hkg Plt Auto Clutch Declaration Cargo Guang Zhou Port Spain Via Hkg Pkgs Cylinder Block Cylinder Head Assembly Plant Pots Declaration Cargo Zhen Zhen Port Spain Via Hkg Plastic Plastic Tray Declaration Cargo Shen Zhen Port Spain Via Hkg Led Strobe Light Leds Led Strobe Light Leds Led Strobe Light Leds Led Work Light Leds Declaration Cargo Shekou Port Spain Via Hkg Disposable Gloves Hand Soap Dispenser Declaration Scargo Ningbo Port Spain Via Hkg Drift Digital Balance Sample Pellet Ice Maker Plt Lithium Battery Declaration Cargo Shen Zhen Port Spain Via Hkg Bags Disodium Phosphate Anhyd Brpr Nestle Vendor Vendor Name Adit","2","22905","Lucky Logistics Group Ltd","Suite 2703-2704 Tower 2 Nina Tower 8 Yeung Uk Road Tsuen Wan N T Hong Kong Br:36713534-000-05-18-5"
"Lumicentro International S A","15St Santa Isabel Ave Zona Libre De Colon Rep De Panama Tel: 507 431-2750","","Phone Numbers: 5074312750 --- Emails: ","Panama","1","San Juan, Puerto Rico","Panama Canal ?C Caribbean","980800","General Department Store Merchandise Lighting Fixture Bulbs Luminous Tapes Fan Furniture Information Appearing Declaration Relating Quantity Cargo Each Instance Based Have Knowledge Information Which Would Lead Believe Suspect That Information Furnished Incomplete Inaccurate False Any Way","1","4669","Tel 787 7934280","@@@Tel:787-7934280@@@"
"Luxury Interiors Srl","Via Unita D Italia 25 I - 30027 San Dona Di Piave Ve Phone 0039 0421 51823","","Phone Numbers: 003904215182 --- Emails: ","Italy","1","New York/Newark Area, Newark, Nj","Genoa","940161","Cartacea Stampata Strappata Messa Waybifreight Seat Furniture Furniture Wooden Frames Mirrors","1","3712","B Z Shipping Inc","167-17 146Th Road Jamaica Ny 11434 Tel 718 917 7733 Fax 718 917 8661"
"Magis S P A","Via Triestina Accesso E Z I Ponte Tezze 30020 Torre Di Mosto Ve Italy Tax Id 00475570263 Tel +390421 319600","","Phone Numbers: +390421319600, 00475570263 --- Emails: ","Italy","1","Houston, Tx","Livorno","940370","Furniture Furniture Magis Iho Espacios File House Hlcugoakc","1","1166","A&N Forwarding Inc","14213 Distribution Ave Interamerica Park Laredo Tx 78045 Usa Ph 956 729-8029"
"Manjushree Export Prem Nagar Export Zone Kanth","Road Moradabad 244001 Tel 91-591-2970227","","Phone Numbers: 915912970227 --- Emails: ","India","1","Tacoma, Wa","Pusan","940390","Handicrafts Other Furniture Articles Iron Stone Vneer Aluminium Codes Iec Bolt Ship Cargo Lost Lost Stow Line Responsible","1","3976","L H Import Ltd","200-8085 North Fraser Way Burnaby Bc V5J5M8 Canada"
"Manor And Mews Private Limited","Plot # A-199 Bagru Extension Riico Industrial Area Phase Ii Jaipur Rajasthan 303007 Tel - 9887565744","","Phone Numbers: 9887565744 --- Emails: ","Taiwan","1","Los Angeles, Ca","Kao Hsiung","940360","Other Wooden Furniture Only Other Wooden Furniture Dtd","1","2479","Urban Styles Furniture","895 S Rockefeller Ave Suite 106 Ontario Ca 91761 Usa Phone No: 626 333-3207"
"Marque Impex Pvt Ltd","Opp Village Noorpur Chandusi Road Moradabad-244001 U P India Tel No 91-591-2478700 Fax No 91-","","Phone Numbers: 915912478700 --- Emails: ","Romania","1","Savannah, Ga","Salalah","940320","Four Hundred Five Rtons Only Other Furniture Iron Wood Marble Ith Mdf Iec","1","4934","Lf Logistics Usa Llc","10350 Heritage Park Drive Suite 200 Sante Fe Springs Ca 90670"
"Master Sistemas Automotivos Ltda","Rua Atilio Andreazza 3520 Cnpj: 90 852 914/0001-73 95052-070 Caxias Do Sul - Rs Br","","Phone Numbers: 00017395052070 --- Emails: ","","1","Norfolk, Va","","870830","Furniture","1","16221","",""
"Meble Morskie Sp Z O O","Ul Sloneczny Sad 3 72-002 Doluje Poland Hq +48 570 344 513 Postmeblemorskie Pl","","Phone Numbers: +48570344513 --- Emails: ","Poland","1","New Orleans, La","Tampico","392099","Plywood Furnitures Accesories Codes","1","9459","Averitt Corporate Office","1415 Neal Street Cookeville Tn 38501 Usa Attn Daniel Wallace Dwallaceaverittexpress Com"
"Meconor Furniture Shenzhen Co Lt","No 8 Zhuyuan 2 Industrial Zone Jia Ping Shan New District Shenzhen Email: Mandy@Meconor Com","meconor.com","Phone Numbers:  --- Emails: Mandy@Meconor Com","China","1","Los Angeles, Ca","Yantian","847439","Furniture Thi Compliant Cfr Tsca Title Quirement Formaldehyde","1","3464","Coaster Co Of America Inc","12928 Sandoval St Santa Fe Springs Ca 90670 United Phone: 8002219699"
"Media Profili S R L","Via Delle Industrie 13 31040 Mansue Tv Italy Tel +390422741701","","Phone Numbers: +390422741701 --- Emails: ","Italy","1","Houston, Tx","Genoa","940340","Kitchen Furniture Kitchen Furniture","2","19712","Ab International Brokers Inc","11305 Nw 128Th Street Medley Fl 33178"
"Menu A/S","Hamborg Plads 2 +4588700477 Sea Bendixtransport Dk","","Phone Numbers: +4588700477 --- Emails: ","Denmark","1","Los Angeles, Ca","Stadersand","940370","Uetu Furniture Pkgs Generic","1","8567","",""
"Metalmobil","Strada Selva Grossa 28/30 61010 Tavullia Pesaro - Italy Vat - It 01061630412 Ph 0721 203601","","Phone Numbers: 01061630412, 0721203601 --- Emails: ","Italy","1","Miami, Fl","Livorno","940370","Furniture","1","25","Eternity International Freight","Forwarder Mexico Insurgentes Sur 1605 Piso 23 Modulo 3 Col San Jose Insurgentes Benito Juarez Col San Jose Insurgentes Benito"
"Metaltex Usa Inc","Metaltex Italia Spa On Behalf Of Metaltex Usa Inc Via Xxv Aprile 23 Maslianico 22026 It Vat Number It01200480133","","Phone Numbers: 01200480133 --- Emails: ","Italy","1","Savannah, Ga","Genoa","830250","Metal Furniture Nse","1","5019","Carmichael International Serv Daney Chantim Ph","2133530800 533 Glendale Blvd Los Angeles 90026 Us"
"Mighty Tact Ltd","2Nd Floor 125 Chong Cheng E Road Section 2 Dan Shuei Town New Taipei Taiwan 25159 T: 886-2-2809 4978","","Phone Numbers: 886228094978 --- Emails: ","China","1","Long Beach, Ca","","630493","Furniture Proector Sofa Seawa Bill Nashville Attn Adam Ilderton Ada Ilderton Expeditors","1","9841","Expeditors International","19119 16Th Ave S Seattle Wa 98188 Gianna Kittelberger 253 872-3860 Also Notify: Expeditors Intl Of"
"Minh Duong Furniture Corp","1B Quarter An Phu Ward Thuan An City Binh Duong Province Vietnam Tel84-274-711097 Ms Thao Ms Van","","Phone Numbers: 84274711097 --- Emails: ","Vietnam","1","Tacoma, Wa","Vung Tau","940350","Wooden Bedroom Furniture Except Seats Wooden Furniture Provided Reference Only Carrier Shall Liable Any Dispute Between Merchants Wood","1","6750","Pmk Internationalllc","18900 8Th Ave S Ste 900 Seatac Wa 98148 Mary Kastner Tel 206-439-1863"
"Mint Italia Srl","Via Borgo Ai Fossi 7 50018 Scandicci Fi Italy Tax Id 01869070472","","Phone Numbers: 01869070472 --- Emails: ","Italy","1","Houston, Tx","Livorno","180632","Furniture Ditre Bonaldo","1","3996","Interfreight De Mexico Sa De Cv","Blvd Luis Donaldo Colosio Km 12 5 Plaza Comercial Santa Fe Lt1 Sm 301Loc Sa-10 Tax Id Ime 970516 Th9"
"Molteni C Spa","Via Rossini 50 Ph: +39 25 03623591 20833 Giussano Mb","","Phone Numbers: +392503623591208 --- Emails: ","Italy","1","Miami, Fl","Genoa","940340","Stampa Destino Trassformata Waybil Dopo Con Cliente Cfreight Kitchen Furniture Accessories","1","7270","Ameritrans Express Inc","7215 Nw 41 Street Unit K Miami Fl 33166 Info Ameritransexpress Net"
"Moveis Rudnick S/A","Artico Sec/Dep Rua Antonio Grosskopf 2500 89290-000 Sao Bento Do Sul/","","Phone Numbers: 250089290000 --- Emails: ","Brazil","1","San Juan, Puerto Rico","Port Bustamante","940360","Agreement Residential Furniture Wood Furniture Rukf Wooden Ruc Ncm Naladi","2","23266","Koper Furniture Inc","- Ein: 660 325 272 120 Eleanor Roosevelt Hato Hey Pr 00918 Puerto Rico"
"Mpc Phu Thinh Co Ltd","120 Mai Chi Tho Street Tran Quang Dieu Ward Qui Nhon City Binh Dinh Province Viet Nam Tel: 0935483068","","Phone Numbers: 0935483068 --- Emails: ","Vietnam","1","New York/Newark Area, Newark, Nj","Vung Tau","940320","Table Chair Table Chair Wicker Furniture Table Chair","3","11252","Dal Mare Contracting Llc","584 Pirate Ln Manahawkin Nj 08050 Tel: 17326927676 Email: Rodiziojoe@Hotmail Com"
"Muebles Garcia Sabate S A","Calle San Cristobal 8 12500 Vinaroz Castellon Spain Tel +34 977 71 33 84 A43024181","","Phone Numbers: +34977713384 --- Emails: ","Spain","1","New York/Newark Area, Newark, Nj","Valencia","940370","Furniture","1","8125","Kartash Inc","Ny 350 Seventh Ave Suite 1103 New York Ny 10001 Ph:212-822-3551 Ext 100 Fax:646370-5913 Raisa@Kartash Com"
"Multidimensionales S A","S Nit 860 530 547 Calle 17 F Nro 126-90 Bogota Pbx 57-1 422 2000 Ludwig Castaneda","","Phone Numbers: 5714222000 --- Emails: ","Columbia","1","Los Angeles, Ca","Cartagena","392330","Furniture Whith Bases Plasticas Plastic Bases Commercial Fae","1","4919","Ch Robinson Worldwide Inc","11760 Miramar Pkwy Ste 100 Ctc Jessica Luis - Marta Garcia Email Phoenixpkgusachrobinson Com Ph 954 3423630 // Fx 954 435566"
"Multimoveis Ind De Moveis Ltda","Rua Beatriz Dall Onder C P 639 Tel : 54 2102 4000 Fax: 54 2102 4050","","Phone Numbers: 5421024000, 5421024050 --- Emails: ","Brazil","1","Los Angeles, Ca","Singapore","940360","Cmau Wooden Furniture Commercial Due Ruc Ncm","1","16742","Oceanbridge Logistics Inc","2102 Rosemead Blvd Tel: 626-350-6618 Fax: 626-350-6600"
"Murillos Export International Inc","Lower Inayawan Cebu City Phils 6000 Tel 6332 2720681/2737077","","Phone Numbers: 63322720681 --- Emails: ","Philippines","1","Norfolk, Va","Singapore","940383","Wooden Rattan Furniture Wooden Rattan Furniture Accessories Fob Cebu Philippines Samples","1","2624","Chain Logic Llc","3810-206 N Elm St Greensboro Nc 27455 Attn Amanda Jackson Tel 336 891 2852 C 704 470 5197 Email Amandachainlogicllc Com"
"Nantong Excess Industrial Co Ltd","No 788 Century Road Jinsha Town T Ongzhou Jiangsu Province Chinatel: 15251341129","","Phone Numbers: 15251341129 --- Emails: ","China","1","Los Angeles, Ca","Shanghai","940370","Furniture Protector Furniture Protecto Nei Nei Nei Nei Nei Nei Jlkfb Gmail Comtel Ein","1","8576","Yunchunag Inc","624 Market St Suite 202 94812 Denver Co 80202Attn:Rachelemail: R Achel Goodwing@Gmail Com+"
"Nantong Wangzhuang Furniture Co Ltd","658-8Waihuan North Road Nantong City Jiangsu Province China Tel:+86-513-68555086","","Phone Numbers: +8651368555086 --- Emails: ","China","1","Los Angeles, Ca","Shanghai","940360","Wooden Furniture Wooden Furniture Solid Wood Contact Chen Chen Contact Kenneth Hulin Mail Khulinsamsonmktg","1","7125","Samson Marketing C/O Universal Furniture","2575 Penny Road High Point Nc 27265 Telephone: 336 899-2146"
"Naos Srl","Via Ottone Rosal 1 50063 Figline E Incisa V No Firenzeemail: Naos@Naos Net Tel: 055913611","naos.net.tel","Phone Numbers:  --- Emails: Naos@Naos Net Tel","Italy","1","New York/Newark Area, Newark, Nj","Livorno","940370","Living Room Furniture Marked Naos","1","11636","Kartash Logistics","50 Court Street Suite 710Brooklyn Ny 11201 Phone 212 8223551 Fax 516 90836636 Email Raisa@Kartash Com"
"Naturano Sp Z O O","Ul Czarnecka 2 63-020 Zaniemysl Polska Phone +48 535 111 600","","Phone Numbers: +48535111600 --- Emails: ","Poland","1","Los Angeles, Ca","Stadersand","940380","Furniture Make Bamboo Cane Osier Furniture Mail Jasonkimirisbasic","1","3200","Ii Wholesales Corp","Dba Iris Address 2761 Fruitland Ave City State Zip Vernon Ca 90058 Usa Phone +1323 231 7773"
"New Maker Technology Hongkong Limited","Add Rm 2304 23/F Fu Fai Comm Ctr 27 Hillier St Sheng Wan Hong Kong Zhongju Li +86 18924638669","","Phone Numbers: +8618924638669 --- Emails: ","China","1","Los Angeles, Ca","Yantian","940370","Office Furniture Office Furniture","1","10700","Echeers Products Limited","Unit 3A-5 12/F Kaiser Ctr No18 Centre St Sai Ying Pun Hk"
"Newtral Mexico S A De C V","Newton 186 Despacho 601 Colonia Polanco Cp 11560 Mexico D F Rfc: Nme050110Kwa Ctc: Edgar Silva Marily Garcia Tel: +52 55 59856800","","Phone Numbers: +525559856800 --- Emails: ","Mexico","1","Houston, Tx","Veracruz","847989","Consolidated Cargo Furniture Glassware Telecomunicaciones Servicios Del Norte Pallet Conteniendo Camara Disparo Filtros Cartucho Espuma Elring Klinger Mexico Conteniendo Juntas Par Uso Automotriz Factura Gasket Insulato Use Automotive Stackable Pec Mexico Pallet Fusible Automotriz Slow Blow Fuse Pec Mexico Nico Folio Fiscal Ccd Best Ground International Plastic Totes Organic Blue Agave Syrup Color Lote Pec Mexico Fusible Automotriz Slow Blow Fuse Nico Folio Fiscal Ccd Deutex Trading Mbm Logistics Motion Palet Con Placas Lamparas Rectangulares Manufacturas Cilindricas Marmol Onix Colores Con Ornamentos Decoraciones Pallet Plates Rectangular Lamps Manufactures Marble Colored Onix Ornaments Decorations Rowa Equipo Presurizador Vesuvius Mexico Bultos Conteniendo Tubos Refractarios Boquillas","1","15470","Fps Famous Pacific Shipping B V","Van Riemsdijkweg 78 3088 Hd Rotterdam The Netherlands Tel: 31102831919/935 At N: Marco Van Den Nouwland"
"Nguyen Thanh Furniture Co Ltd","Dh Street Village 2 Vinh Tan Tan Uyen Binh Duong Viet Nam Tel 1-604-580-5222","","Phone Numbers: 16045805222 --- Emails: ","Vietnam","1","Tacoma, Wa","Vung Tau","940360","Wooden Furniture Nesoi Wooden Furniture","1","7999","Transport Services Logistics Canad","120-3757 Jacombs Road Richmond Bc V6V 2R3 Tel 604 370-1713 Fax 604 370-1715"
"Nilo S R L","Via Armani 1 A 42019 Scandiano Re Ph +3905227631","","Phone Numbers: +3905227631 --- Emails: ","Italy","1","Norfolk, Va","La Spezia","940210","Wooden Furniture Nesoi Furniture Accessories Hairdressers","1","2295","Belvedere Usa One Belvedere","Blvd Belvedere Illinois 61008 Usa Ph +1 800-435-5491"
"Ningbo Copen Stationery Co Ltd","No 520 Zhuquan Rd Science Technology Zone Taoyuan Streetnin Tel0574-65351809","","Phone Numbers: 057465351809 --- Emails: ","China","1","Los Angeles, Ca","Ningpo","441029","Wooden Articles Furniture Wood Marquetrytape Dispenser Clip Board Writing Board Agentyang Ming America Corp Rio Hondo Ave Monte","2","19081","Bangkit Usa Inc","10511 Valley Boulevard El Monte Ca 91731 Phone 626-672-0888"
"Ningbo Dongfang Jinfeng Machinery","No 255 Huimao Road Fenghua Distric Usci9133028374 7368946J Phone No 13566325342","","Phone Numbers: 13566325342, 91330283747368946 --- Emails: ","China","1","Los Angeles, Ca","Ningpo","940290","Casters Medical Furniture","1","4344","Future Technologies Group Llc","6122 W Pierson Road #10 Flushing Mi 48433 Ein 27-1207677"
"Ningbo Hooyaimport&Exportgroup Co Ltd","No 8 Lianfeng Industrial Zone Lishe Shiqi Town Yinzhou Ningbo China 315154 Tel:86-574-89012975","","Phone Numbers: 8657489012975 --- Emails: ","China","1","New York/Newark Area, Newark, Nj","Xiamen","481960","Furniture Storage Solid Wood Attn Import Dept Ein","1","15646","Nik Transport Inc","10330 Pioneer Blvd 100 & 160 Santa Fe Spring Ca 90670 Direct: 562-758-9601 Office: 562-758-9600"
"Ningbo Joysimport& Exo Co Ltd","No 8 Lianfeng Industrial Zone Lishe Shiqi Town Yinzhou Ningbo China 315154 Tel:86-574-89012975","","Phone Numbers: 8657489012975 --- Emails: ","Malaysia","1","Los Angeles, Ca","Singapore","940370","Furniture Furniture Bed Fob Tanjung Pelepas Malaysia Shipped Board Docs Niktransport Attn Import Dept Ein","2","20961","Nik Transport Inc","10330 Pioneer Blvd #100 & #160 Santa Fe Spring Ca 90670 Direct: 562-758-9601 Office: 562-758-9600 @"
"Ningbo Joysimport&Exportcp Ltd","No 8 Lianfeng Industrial Zone Lishe Shiqi Town Yinzhou Ningbo China 315154 Tel:86-574-89012975","","Phone Numbers: 8657489012975 --- Emails: ","Malaysia","1","Tacoma, Wa","Kao Hsiung","940360","Wooden Furniture Wooden Furniture Collet Malaysia Attn Import Dept Ein","1","11805","Nik Transport Inc","10330 Pioneer Blvd #100 & #160 Santa Fe Springs Ca 90670 Direct : 562-758-9601 Office : 562-758-9600"
"Ningbo Qiyue Import & Export Co Ltd","21-13 No 132 Renmin Road Jiangbei District Ningbo Zhejiangprovinc E Tel:0574-87132296","","Phone Numbers: 057487132296 --- Emails: ","China","1","Long Beach, Ca","Ningpo","940390","Metal Furniture","4","5414","",""
"Ningbo Sanata Furniture Co Ltd","No 3 Hongxing Road Hongtang Town Ningbo P R China 315033 86-0574-87563418","","Phone Numbers: 315033860574875 --- Emails: ","China","1","New York/Newark Area, Newark, Nj","Ningpo","842860","Furniture Chair","1","5784","Home Depot Usa Inc","Paces Ferry Rd Se 2455 30339 Atlanta United States 00-01-770-9919333"
"Ningbo Stella Home Co Ltd","Rm 1205 No 1501 Tian Tong North R D Yinzhou Ningbo China Tel:0086 5 74 28868939 Ningbo Cn","","Phone Numbers: 00865742886893 --- Emails: ","China","1","Los Angeles, Ca","Ningpo","940390","Metal Furniture","1","10115","",""
"Ningbo Wade Furniture Co Ltd","No 676 Tinghai Road Chunxiao Stree Beilun District Ningbo City Zheji Province China 315830 315830","","Phone Numbers: 315830315830 --- Emails: ","China","1","Houston, Tx","Ningpo","940360","Wooden Furniture Chair Metal Furniturewooden Furniture Chair Metal Furniture","3","16540","",""
"Nisco Co Ltd","99 Chencao Road Dingyan Rugao Jiangsu China T:0513-68169127 F:0513-88532278 T:0573-87268657 F:0573-87271828","","Phone Numbers: 051368169127, 051388532278, 057387268657 --- Emails: ","China","1","Savannah, Ga","Shanghai","940140","Furniture Sofa Seaway","2","20455","American Signature Inc","4300 East 5Th Avenue Columbus Oh 43219 Tel:614-221-9200 Fax:614-449-4862"
"Nk Vietnam Jsc","Vac Crossroad Dan Hoa Commune Tha Nh Oai District Hanoi Vietnam Tel : +84 2462 913030","","Phone Numbers: +842462913030 --- Emails: ","Hong Kong","1","Savannah, Ga","Hong Kong","710410","Furniture Sofa Wicker Beige Cushionsofa Wicker Blue Cushion Sofa Wicker Beige Cushion Sofa Wicker Blue Cushi","1","7575","Comptree Inc","18961 Arenth Avenue City Of Industry Ca 91748 Usa"
"Noatum Logistics Portugal","Rua Eng Ferreira Dias 728 Sala3 05 4100-246 Porto Portugal","","Phone Numbers: 3054100246 --- Emails: ","Portugal","1","Tacoma, Wa","Ningpo","940370","Furniture","1","2475","Noatum Logidtics Asahi","Building 6F 7 17 Nihonbashi Kodemmacho Chuo-Ku Tokyo"
"Novaluna Srl","Via Appia Antica Km 13 Jesce 75100 Matera Email::Info@Novalunaitalia Com Tel:08351891001","novalunaitalia.com","Phone Numbers: 08351891001 --- Emails: Info@Novalunaitalia Com Tel","Italy","1","New York/Newark Area, Newark, Nj","Livorno","940350","Bedroom Room Furniture","1","11636","Kartash Logistics","50 Court Street Suite 710Brooklyn Ny 11201 Phone 212 8223551 Fax 516 90836636 Email Raisa@Kartash Com"
"Novamobili Spa","Via Pascoli 14 31053 Pieve Di Soligo Tv It Ph:+39 0438839498","","Phone Numbers: +390438839498 --- Emails: ","Italy","1","Long Beach, Ca","Livorno","940370","Furniture","1","6177","Ambry Interiors Inc","#200-395 Alexander Street V6A1C4 Vancouver Ca Ph:+1 604-910-0034 Cont:Mrs Shawn Dehkhodaei"
"Novibelo Industria De Mobiliario Ltda","Centro Empresarial Nivibelo Edif Principal Rua De Fentes N 518 4580-315 Cete-Paredes Portugal","","Phone Numbers: 5184580315 --- Emails: ","Italy","1","Houston, Tx","Livorno","940370","Furniture","1","1454","Smith Air Inc","7921 Humble Westfield Rd Humble Tx 77338 U S A Ph 281 869 5430"
"O Z Spa","Via Monte Bianco 10 35018 San Martino Di Lupari It Tl 0499423001 Fx 0499469176","","Phone Numbers: 0499423001, 0499469176 --- Emails: ","Italy","1","Norfolk, Va","La Spezia","392630","Fittings Furniture Coachwork Etc Pla Spare Vehicles","1","6040","Oec Group","Chicago 555 Pierce Suite 210 Itasca 60143 Chicago Il Us Tl 630 625 7900 Fx 630 625 7901"
"Oia Global Logistics China","Limited Ningbo Branch Room903 9/F No 48 Rainbow North Road Portman Tower Building Ningbo China 315040 Tel:86-574-88291108","","Phone Numbers: 8657488291108 --- Emails: ","China","1","New York/Newark Area, Newark, Nj","Ningpo","940390","Plastic Other Furniture Leg Handle Hot Food Well Pillow Block","2","18264","Oia Global Logistics Ewr New York","2345 Vauxhall Road Union New Jersey 07083 Tel: +1 732 802 2222"
"Omp Srl","Via Caleoncino 31030 Castello Di Godego Tel 04237616 Mail Ompchairsompchairs It Vat It02427650268","","Phone Numbers: 02427650268 --- Emails: ","Italy","1","Charleston, Sc","Livorno","940190","Furniture Seat Pallet Furniture Seat","3","4470","Asf Global Llc","874 Walt Miller Street Ste 100 Mt Pleasant Sc 29464 Attn Kylie Cribb Tel 843-628-2644 Email Kcribbasfglobal Net"
"Orian Sh M Ltd","Po Box 33426 31334 Haifa Israel","","Phone Numbers: 3342631334 --- Emails: ","Israel","1","Miami, Fl","Livorno","940300","Other Furniture Thereof Plastic","1","7304","Schenker International S A De C V","Patriotismo 201 Piso 3 Col San Pedro De Los Pinos Ciudad Rfc Sin940103Hg3 03800 Mx"
