"Supplier Name","Top Addresses","Supplier Websites","Supplier Contact Info","Supplier Country","Aggregated Volume","Top Destination Ports Used","Top Departure Ports Used","Top H.S. Code","Product Description","Total TEU","Total Weight","Top Notify Parties","Top Notify Party Addresses"
"Guangzhou Weisi Trade Co Ltd","205 Building C Junyi Creative Park No 47 Wanggang Road Jiahe Street Baiyun District Guangzhou","","Phone Numbers:  --- Emails: ","China","1","Los Angeles, Ca","Yantian","732393","Stainless Steel Cup Household Supplies","1","10020","Langfan Snok Inc","942 Broadway Street Ste 314C Boulder Co 80302 United States Ein:30-1278398 Tel:909-270-1905"
"Guangzhou Xianfu Trade Co","Address: Room 1107 No 82 He-Long 2Nd Road Jiahe Street Baiyun District Guangzhou","","Phone Numbers:  --- Emails: ","China","1","Seattle, Wa","Yantian","732393","Bathroom Shelf Bathroom Shelf Shower Base Solid Wood","1","10060","M E C Express Ltd","1705 Meyerside Drive Mississauga On L5T 1B9 Tel:416 717 8855 Fax:905 670 8024 Info@Mec-Express On Ca"
"Gyeong Buk Corp","Reg No 18593500156 76-6 Hyeonnae-Gil Jillyang-Eup Gyeongsan-Si Gyeongsangbuk-Do","","Phone Numbers: 1859350015676 --- Emails: ","Republic Of Korea","1","New York/Newark Area, Newark, Nj","Pusan","761510","Cmau Ice Seafood Table Ice Seafood Table Humidifier Seasoned Seaweed Greentea Seasoned Seaweed Olive Oil Laver Flake Korea","1","1332","Sungwon Distributor Llc","8106 Stayton Drive Jessup Md20794 Usa Tel:410-290-3643 Fax:888-225-3062"
"H Grossman Hk Ltd","Mol Consolidation Service Ltd O/B H Grossman Hk Ltd Room 1105 11/F Tower Ii South Seas Centre 75 Mody Road Tst East Kowloon Hong Kong@","","Phone Numbers:  --- Emails: ","China","1","Long Beach, Ca","Ningpo","761510","Aluminium Cookware Aluminium Cookware Aluminium Cookware Scooter Tclu Emcwzq Emcu Emcwxp Emcu Emcwxp Purchase Orders Solid Wood Burlington Vandegriftinc Ext","4","28791","Vandegrift Forwarding Company Inc","20 South Charles Street Suite 501 Baltimore Md 21201 Contact: Mark Zeitlin Telephone: 410 230-0373 Ext @@@"
"Hangshau Houseware Company","Limite Integrative Workshop Block D&E Hongqi Hill Guifeng Mt Xinhui Dist Jiangmen Guangdong China","","Phone Numbers:  --- Emails: ","China","1","New York/Newark Area, Newark, Nj","Yantian","732393","Stainless Steel Laundry Bin Shoe Mat Shipme Does Any Solid Wood","1","3067","Krugg Reflections","3101 Ocean Parkway Suite 6E Brooklyn Ny 11235 Tel: 646-509- 5507 Email: Erik@Krugg Us"
"Hangzhou Emax Industrial Co Ltd","No393 Fengsheng Industrial Zone G Uali Town Xiaoshan District Hangzhou China Tel:0086-571-83737375 Cn","","Phone Numbers: 00865718373737 --- Emails: ","China","1","Los Angeles, Ca","Shanghai","732393","Steel Stamping Contact Top","3","52140","Aluma Form Inc","3755 Knight Arnold Rd Memphis Tn 38118 Usa Tel:901 362 0100 Ext 114 9 And 1190 Memphis Tn Us"
"Hangzhou Lingyue Household Products Co Ltd","Room 1401 Jiayuan Ginza No 949 Moganshan Road Gongshu District Hangzhou Zhejiang China","","Phone Numbers:  --- Emails: ","China","1","Los Angeles, Ca","Ningpo","732393","Taco Fajita Bowl","3","24952","Nostalgia Product Llc","1471 Partnership Drive Green Bay Wi 54304 Phone: 920-337-9800 Ext 142"
"Hangzhou Nico Cabinets Technology Co Ltd","Add 307 Liuhe Road Puyan Subdistrict Binjiang District Hangzhou Zhejia Ng","","Phone Numbers:  --- Emails: ","China","1","Baltimore, Md","Ningpo","732393","Kitchen Cabinet Stainless Steel Kitchen Cabin","1","5795","",""
"Hangzhou Xline Machinery &","Equipment Co Ltd 9-204 Shijiaxinzu Shixiang Road Xiacheng District Hangzhou Zhejiang China 310006","","Phone Numbers:  --- Emails: ","China","1","Norfolk, Va","Shanghai","732393","Kitchen","2","21300","Aries Global Logistics Inc","365 Franklin Avenue Franklin Squareny 11010 Tel: 516-599-4805 Email: Nyclearance@Ariesgl Com"
"Hangzhou Yinglian Protective Equipment Co Ltd","No 88 Zhangtan Village Guali Town Xiaoshan District Hangzhou City Zhejiang Province China","","Phone Numbers:  --- Emails: ","China","1","Los Angeles, Ca","Ningpo","732393","Stainless Steel Cup Storage Stainless Steel Cup Whiteboard Pressure Washer Wand Turbo Nozzle Party Decorations Cast Aluminium Cookware Foot Bath Basin Filter Broom Wall Shelf Shelf","1","12088","Wonderful Time Trade Inc","881 W Baxter Dr Suite 100 S Jordan Ut 84095 8506 Tel:626 6695 709 35-2733575"
"Haoding Metal Products Xinxing Co","Fendyhuang Industrial Center Xinch Eng Town Xinxing County Guangdong Yunfu Yunfu Guangdong China Te","","Phone Numbers:  --- Emails: ","China","1","Tampa, Fl","Yantian","732393","Stainless Steel Cookware","1","5889","Berghoff International Inc","11063 S R 54 Odessa Fl 33556 Usa Odessa Hillsborough Florida United States 001-813-5286870 Telex: 3355"
"Harfordmetalware Limited","No 32 Jin Zhou Rd Jin Gu Zhou Development Zone Xinhui Zone Jiangmen City Guangdong","","Phone Numbers:  --- Emails: ","China","1","Long Beach, Ca","Yantian","732393","Stainless Steel Cookware","1","12594","Lake Industries Inc","7735 Commercial Way Suite100 Henderson Nv 89011 Usa Tel:702-724-1800"
"Hawkins Cookers Ltd","Maker Tower F 101 Curre Parade Mumbai Bombay - 400 005 India Tel 91-22 22186607 22183330 Fax 91-22 22181190","","Phone Numbers: 912222181190, 912222186607221 --- Emails: ","Taiwan","1","Tacoma, Wa","Kao Hsiung","761510","Pressure Cookers Hawkins Pressure Cookers Stainless Steel Hawkins Futura Pressure Cookers Futura Hard Anodised Aluminium Cookware Futura Nonstick Aluminium Cookware Hawkins Idli Stands Quantity Nos Ddc Acd Info Gaganfoods","1","3868","Gagan Foods International Ltd","# 101 - 7717 Beedie Way Delta B C V4G 0A5 Vancouver Canada Tel: +604 583 6000 Fax: +604 583@"
"Haygrove Ltd","Little Marcle Road Redbank Ledbury Herefordshire Hr8 2Jl United Kingdom Vat Gb785856463","","Phone Numbers:  --- Emails: ","United Kingdom","1","Seattle, Wa","Hamble","732393","Steel Coil Steel Table Top Legs Haygrove Substrate Growing Systemssteel Coil Steel Table Top Legs Haygrove Substrate Growing Systemssteel Coil Steel Table Top Legs Haygrove Substrate Growing Systems Exporter Stacy Avilafracht","3","51620","Fracht Fwo Inc","16701 Greenspoint Park Drive Suite 300 Houston Texas 77060 Usax"
"Healthcare Co Ltd","No 999 Gaonan Road Dingyan Town Rugao City Jiangsu Prov","","Phone Numbers:  --- Emails: ","China","1","Oakland, Ca","Shanghai","761510","Frying Pan Plastic Bucket Solid Wooden","1","13593","Jl Customs Service Llc","20418 East Walnut Drive North Units1B 1C Diamond Bar Ca 91789 Attn:Jacky Tel:626-290-7687"
"Hefei Ranju Trade Co Ltd","3Rd Chaoguang Rd B 9 9 269 Shushan Dist Hefei","","Phone Numbers:  --- Emails: ","China","1","Long Beach, Ca","Shanghai","732393","Backdrop Kettle Slippers","1","12109","Edward Transit Broker Inc","15000 Staff Ct Gardena Ca 90248 Em Ail:Zhaoyun@Mz56Work Com Pre-Alert@Mz56Work Com"
"Hefei Suifengqi Trade Co Ltd","No 1403 Room Block A Jinzhonghuan Plaza Wangjiang East Road Baohe District Hefei","","Phone Numbers:  --- Emails: ","China","1","Los Angeles, Ca","Ningpo","732393","Stainless Steel Plate Stainless Steel Plate Stainless Steel Kettle Tet","1","6880","Ningbo Hoolan Shansheng Furniture Industrial Co Ltd","Gaoqiao Village Dongqian Lake Tourism District Ningbo China Lisabusiness01@163 Com"
"Heshan Biaoda Stainless Steel Pla Stic Products Co Ltd","1 To 4 Of No 3 Fuyun Road Zhishan He Shan","","Phone Numbers:  --- Emails: ","China","1","Los Angeles, Ca","Yantian","732393","Piece Metal Filter Coffee Piece Metal Filter Coffee Cooling Rack Potato Peeler Tso Csm Sup Ikeaarrivalnotices Usgeodis","1","973","Geodis Usa Inc","5101 South Broad Street Philadelphia Ikea Account Tel:215 238 8600"
"Hiang Kee Coffee Group Ltd","3Th Fl Wing Sun Factory Building No 2 12-14 Sam Chuk Street San Po Kong Kowllon Hong Kong","","Phone Numbers:  --- Emails: ","Hong Kong","1","New York/Newark Area, Newark, Nj","Hong Kong","732393","Tea Pkgs Kitchen Ware","2","20074","",""
"Highwin Enterprise Ltd","Lat/Rm908 Block A 9/F Hungfu Factory Building 60 Hung To Road Kwun Tong Hongkong","","Phone Numbers:  --- Emails: ","China","1","Los Angeles, Ca","Yantian","732393","Waste Bin Desire State That Solid Wood","1","6049","Utopia Towels Inc","8 Elaine Pl Plainview Ny 11803 Usa Tel : 718 730-3898"
"Higold Group Co Ltd","No 36 Shunye East Road Xingtan Town Shunde District Foshan City Guangdong 528325 China","","Phone Numbers:  --- Emails: ","China","1","Tacoma, Wa","Yantian","732393","Stainless Steel Sink Kitchen Faucet","1","6340","",""
"Honest Century Ltd","Room 1602 Building A Galaxy Century Building Caitian Road Futian District Shenzhen","","Phone Numbers:  --- Emails: ","China","1","New York/Newark Area, Newark, Nj","Yantian","732393","Step Bin Powder Coated Ilet Brush Powder Coated Dis Rack Helper Shelf Declaration Solid Wood From Shippe Attached Hereto Retro Step Bin Retro Step Bin Dish Rack Helper Shelf Declar Ation Solid Wood From Tached Hereto","3","14170","Gemini Shippers Association","137 West 25Th Street 3Rd Floor New York Ny 10001"
"Hong Kong Zhonghe Trade Limited","Unit D 16/F One Capital Place Luardroad Wan Chai Hk Hong Kong Hk 999 07","","Phone Numbers:  --- Emails: ","China","1","Oakland, Ca","Shanghai","732393","Steamer Layer Tray Stainless Steel Serving Tray Kettle Steamer Stainless Steel Cookware Thermos Bone China Dishes Glass Juice Serving Tea Cup Stainlesssteel Skewers His Solid Wood Continued Info Harve Stglo Gemini Shippers Association Wes Street Floor York Fcl","1","13401","Hong Kong Zhonghe Trade Limited","Unitd16/Fonecapitalplace Luardroadwanchaihkhongkong Hk99907 Tel= 310 3526344 Fax 844 2724175 To Be Continued 1"
"Hongkong Hengde Trade Co","Limite Unit 901 9/F Omega Plaza 32 Dundas Street Kowloon Hong Kong Tel:0768-2980808 Tax:0768-2981399","","Phone Numbers: 07682980808, 07682981399 --- Emails: ","China","1","Oakland, Ca","Yantian","732393","Stainless Steel Kettle Lit Teapot Lit Kettle Stainless Steel Coffee Carafe Liter Porcelain Rectangular Serving Dish Lid White Clear Candy Jar Glass Tea Cup","2","21080","Flegenheimer International Inc","227 W Grand Ave El Segundo Ca 90245 Ph: 310-322-4366 E-Mail:Atran@Flegenheimer Com"
"Huaqiao International Co Ltd","Rooms 1318-19 13/F Hollywood Plaza 610 Nathan Road Mongkok Kowloon Hong Kong Andy Li<Andy Li@China-Grt Com>","china-grt.com","Phone Numbers:  --- Emails: Andy Li@China-Grt Com","China","1","Los Angeles, Ca","Yantian","732393","Kettle","1","11882","Green Frog Commerce Inc","1770 77Th St Brookl Yn Ny 11214 Kings Ny Info@Goldenlink-Usa Com Tel : 909-878-7778"
"Hubei Hongteng Arts & Crafts Co Ltd","No 40 Group 5 Tanshu Village Bahe Town Xishui County Tel:15856866266","","Phone Numbers: 15856866266 --- Emails: ","China","1","Los Angeles, Ca","Ningpo","732393","Stainless Steel Cup","1","11710","Taomore Supply Chain Ltd","13941 Norton Ave Ste C Chino Ca 91710 Tel:909-281-5996 Ein?82-1483358 Service@Taomore Com"
"Huizhou Keke Jinshen Hardware Co","L E Building Qiuxi South Road Wei B Industrial Zone Qiuchang Street H","","Phone Numbers:  --- Emails: ","China","1","New York/Newark Area, Newark, Nj","Yantian","732393","Stainless Steel Kitchen Supplies Eee Commodity Group Bullet","1","12911","",""
"Hunan Yinghai Trade Co Ltd","306 3Rd Floor Building 1 Standard Building Changsha Huanghua Comprehensive Bonded Zone Airport Gate Community","","Phone Numbers:  --- Emails: ","China","1","Los Angeles, Ca","Yantian","732393","Kettle Household Necessities Kettle Household Necessities Hunan Province","1","11928","Lisa Business Co Ltd","Rm 1202 12/F Tung Chun Commercial Centre 438-444 Shanghai Street Kowloon Hongkong Tel:852-22678666 Fax:852-21375270"
"I Top Industrial Ltd","Room 401 Block 1 Feicui Yuan N Bei Road Huicheng Town Xinhui Jiangmen Guangdong Province China","","Phone Numbers:  --- Emails: ","China","1","Long Beach, Ca","Yantian","732393","Stainless Steel Tea Kettle","1","5016","",""
"Ibili Menaje S A","B San Juan S/N 20570 Bergara Gipuzkoa Spain Ph 943 76 35 44","","Phone Numbers:  --- Emails: ","Spain","1","Norfolk, Va","Valencia","732393","Omelette Pan Indubastic Omelette Pan Indubastic Oil Pot Arbequina Paella Pan Inducta Paella Pan Inducta Paella Pan Inducta Paella Pan Inducta Cookie Gun Cookie Gun","1","264","Green Worldwide Shipping Llc","433 Airport Blvd Suite 310 Burlingame Ca 94010 Usa Att Felic Ia Fmagreenworldwide Com Main 650 3482211 Ph 650918 6776"
"Iko Import Llc","Oocl Logistics Ningbo O/B Iko Imports Llc 313 5Th Ave 3Rd New York Ny Usa 212-365-6680","","Phone Numbers: 2123656680 --- Emails: ","China","1","Los Angeles, Ca","Ningpo","761510","Onfirealuminumfrypan Diamond Sauce Pan Onfirealuminumfrypan Redwithpremiumbakelitehandle Onfirealuminumfrypan","3","20628","99 Cents Only Stores Llc","4000 Union Pacific Avenue Commerce Ca 90023 323-980-8145 Importdocumentation@99Only Com"
"Incametal S A","Blu Logistics On Behalf Of Incametal S A S Nit 890900098-2 Cr 53 No 30 -27 Telefono 3500060 - Fax 3512010 E-Mail Facturacionlanders Com Co","","Phone Numbers:  --- Emails: ","Columbia","1","Port Everglades, Fl","Cartagena","761510","Kitchen Items Kitchen Items Kitchen Items Kitchen Items","2","649","Globe Services Inc","11190 Nw 25 St Building 5 Suite 120 Miami Fl 33172 Phone 3054313714 Rafael Ojeda"
"Inoxriv Spa","Via Bernocchi 48 25069 Villa Carcina Bs Italy Tel ++39/030/8931401","","Phone Numbers:  --- Emails: ","Italy","1","New York/Newark Area, Newark, Nj","Genoa","732393","Cooking Tools","1","8032","Maersk Customs Services Usa Inc","1501 S Clinton Street Suite 210 Baltimore Md 21224 Attn Mark Zeitlin Tel 410 230-0373 Ext 7107 Email"
"Intercontinental Marketing Service","10/F No 48 Chin-An Road Chung Ho Dist New Taipei City235 Taiwan T El 886-2-82453175","","Phone Numbers: 886282453175 --- Emails: ","China","1","Los Angeles, Ca","Xiamen","732393","Kitchen Ware Knife Paring Tool Kitchen Ware Cheese Slicer Adjustable Seafo","3","25007","Bradshaw International Inc","9415 Kaiser Way Fontana Ca 92335 Usa Tel 1-909-476-3884 Fax 1-909 -476-3616 92335"
"Iwine Hk Limited","Rm 1605 Ho King Comm Ctr 2-16 Fayuen St Mongkok Kln Hong Kong","","Phone Numbers:  --- Emails: ","China","1","Miami, Fl","Ningpo","732393","Stopper Wood Kitchen Ware Kitchen Ware Night Light Sealed Hipment Does Any Solid Wood","1","1537","Goldfarb Fischer Novelty Inc","1005 Nw 58 Street Miami Fel 33178 U S A 001 305 592 0076"
"Jason Furniture Hangzhou Co Ltd","Damco On Behalf Of Jason Furniture Hangzhou Co Ltd The 11Th Street 113 Xiasha Eco And Tech Zhejiang","","Phone Numbers:  --- Emails: ","China","1","Long Beach, Ca","Ningpo","732393","Upholstered Wood Frame Leather Swivel Seat Chair Chin Attn Ashley Rudd Sybil Walls Wsi Mem Expedi Tors Thmatin Flatware Fork Spoo Stainless Steel Head Abs Handle Stainless Steel Water Bottle Water Ottle Stainless Steel Stainless Steel Ater Bottle Stainless Steel Water Bott Stainl Ess Steel Water Bottle Water Bottle Stainless Teel Water Bottle Stainless Steel Stainless Steel Water Ottle Stainless Steel Water Ottle Water Bottle Stainless Steel","1","2578","Expeditors International Of Washington Inc","6005 Freeport Avenue Suite 102 Memphis Tn - 38141"
"Jiangmen Binoya Metal Products Manufacturing Co Ltd","No 1 A Area Jinlong Industrial Area Long Mian Du Ruan Town","","Phone Numbers:  --- Emails: ","China","1","Norfolk, Va","Yantian","732393","Copy Negotiable Release Procedures Details Itemized Grids Solid Wood American Standard Brands Centennial Ave Piscataway Office Manuel Gonzalez Mail Arrivalnotice Lixilamericas","1","3179","Dsv Air & Sea Inc","100 Walnut Ave Suite 405 Clark Nj 07066 Tel:732-850-8000 Ext: 2319"
"Jiangmen City Xinhui District Ai Ba","Tianbian Industrial Zone Siqian To Wn Xinhui District Jiangmen Cn","","Phone Numbers:  --- Emails: ","China","1","Long Beach, Ca","Yantian","732393","Kitchenware","1","6562","Carmichael International Service","1200 Corporate Center Dr Suite#200 Monterey Park Us"
"Jiangmen City Xinhui District Ai Bang Bao Metal Products Ltd","Siqian Town Xinhui District Jiangmen City Guangdong China","","Phone Numbers:  --- Emails: ","China","1","New York/Newark Area, Newark, Nj","Yantian","732393","Steel Tea Kettleh","1","3764","Select Home Products Llc","646 Agnes Avenue Brielle Nj 08730 Tel- 732-910-1432 Fax - 732-831-615Tgard@Optonline Net"
"Jiangmen Huaxiang Industrial Co Ltd","No 30 110-1 Dongqing North Road Huicheng Town Xinhui District Jiangmen City Guangdong China","","Phone Numbers:  --- Emails: ","China","1","Los Angeles, Ca","Hong Kong","732393","Stainless Steel Yacht Stainless Steel Yacht Pkgs Packed Plts Ply Wooden","1","3067","Oneida Engineered Products Inc","7710 First Pllace Suite H Oakwood Village Oh 44146 Tel:818-530-2700"
"Jiangmen Well Channel Import & Export Co Ltd","4 F No 30 Huimin East Road Xinhui District Jiangmen City Guangdong Province China","","Phone Numbers:  --- Emails: ","China","1","New York/Newark Area, Newark, Nj","Yantian","732393","Bread Holder Toilet Brush Holder Chrome Color Saver Roll Paper Holder Containsno Solid Wood","1","12892","Handlowy Llc","24300 Nandina Ave Moreno Valley Ca 925551-9534 Usa"
"Jiangmen Win Top Houseware Co Ltd","Floor 12 Block 7 No 50 Qichao Avenue Xinhui Jiangmen Guangdong China","","Phone Numbers:  --- Emails: ","China","1","Los Angeles, Ca","Yantian","732393","Tea Kettle Mirror Tea Kettle Mirror Tea Kettle Grey Tea Kettle Green Pineapple Cup Copper Slimline Water Pitcher","1","5606","Oggi Corp","1809 1/2 North Orangethorpe Park Anaheim Ca 92801 Usa Tel: 714-449-0733 Fax: 714-773-0631"
"Jiangmen Wohao Import & Export Co Ltd","#103 Building 5 No 7 Dongqing North Road Huicheng Town Cn","","Phone Numbers:  --- Emails: ","China","1","Houston, Tx","Yantian","761510","Aluminum Tamale Steamer Purchase Wood","1","7275","",""
"Jiangmen Xinhui Jincui Metalware C","Jinguzhou Industrial Development Zone Xinhuidistrict Jiangmen City Guangdong China","","Phone Numbers:  --- Emails: ","China","1","Charleston, Sc","Yantian","732393","Fdbm Marinating Pan Article Charity Bailey Electrolux Terri Mobile Terri Ash Dhl Cae Consumerretail Dhl Serene Tan Sge Centralfreight Electrolux Attn Central Billing Departme Apo Contract Special Marks Term Fob Level Destination Charges Payable Electrolu Singapore Behalf Uwa","1","5130","Dhl Global Forwarding","4925 Sirona Drive Suite 300 Charlotte Nc 28273 United States ++"
"Jiangmen Xinhui Jincui Metalware C O Ltd","Jinguzhou Industrial Development Zone Xinhuidistrict Jiangmen City","","Phone Numbers:  --- Emails: ","China","1","Savannah, Ga","Yantian","732393","Control Panel Frig Marinating Article Contract Terri Ash Mobile Terri Ash Dhl Cae Consumerretail Dhl Special Marks Term Fob Level Destination Charges Payable Electrolux Singapore Behalf Uwa Electrolux Home Fanning Bridge Road Fletcher Contact Charity Bailey Mail Charity Bailey Electrolux Third Party Electrolux Pte Payer Rochester Park Gsk Asia House Singapore Elaine Toh Sge Centralfreight Electrolux Attn Central Billing Department Apo","1","7200","Electrolux S E A Pte Ltd","Freight Payer 23 Rochester Park 04-01 Gsk Asia House Singapore 139234"
"Jiangmen Xinhui Jincui Metalwareco","Jinguzhou Industrial Development Zone Xinhuidistrict Jiangmen City Guangdong China","","Phone Numbers:  --- Emails: ","China","1","Charleston, Sc","Yantian","732393","Frig Marinating Article Sauce Pan Lid Article Ffspan Skillets Article Ffspan Skillet Article Ffspan Sauce Pan Lid Article Ffspan","1","13188","Dhl Global Forwarding International","3245 Platt Springs Road Suite 200 West Columbia Sc 29170"
"Jiangmen Yinzhou Import & Export Co Ltd","No 30 Huimin Dong Rd Jiangmen","","Phone Numbers:  --- Emails: ","China","1","Seattle, Wa","Yantian","732393","Avery Waste Can Polished","1","876","Metro Decor Llc","30320 Emerald Valley Parkway Glenwillow Ohio 44139 44139 Us"
"Jiangsu Dingyuan Cookware Co Ltd","Yuandong Road Kouan Industry Park Gaogang District Taizhou City Jiangsu China","","Phone Numbers:  --- Emails: ","China","1","Long Beach, Ca","Shanghai","732393","Stainless Steel Cookware Stainless Steel Cookware Dalian Road Hongkou District Shanghai China Kwai Chung Hong Kong","1","1027","Scanpan Usa","2319 E Gladwick St Rancho Dominguez Ca 90220 Att: Johanna Aquino Ja@Scanpan Com"
"Jiangsu Kunge Intelligent Technology Co","No 6 Huatai Road Hua Song Industry Park Binhai Jiangsu China","","Phone Numbers:  --- Emails: ","China","1","Long Beach, Ca","Shanghai","732393","Slow Cooker Pokemon","1","12779","",""
"Jiaxing Zhongling Trade Co Ltd","Room 2 Floor 1 No S10 Building 328 Heping Road Wutong Sub-Districttongxiang City Jiaxing Cn","","Phone Numbers:  --- Emails: ","China","1","Los Angeles, Ca","Ningpo","732393","Card Plastic Mould Telescope Stainless Steel Bakeware Shelf","1","12736","",""
"Jieyang Wuhuan Plastic Manufacture Co Ltd","Pandong Industrial Zone Hezhong Village Dongshan District Jieyang 522000 Guangdong","","Phone Numbers:  --- Emails: ","China","1","Tacoma, Wa","Yantian","732393","Plastic Ware Plastic Ware Stainless Steel Ware Kitchen Ware","1","12402","Kam Kuo Trade Corp","Canada 74 Howden Rd Scarborough Ontario M1R 3E4 Canada Tel: 1-416-701-1997 Fax:1- 416-701-9544"
"Jieyang Xin Da Xing Hardware Product Co Ltd","Building B Zhongcuoyang Industrial Zone Rongdong Rongcheng Jieyang China","","Phone Numbers:  --- Emails: ","China","1","Los Angeles, Ca","Yantian","732393","Kitchen Knife Kitchen Knife Stainless Steel Sauce Pot","1","9610","Global Intertrans","1300 Valley Vista Dr #205A Diamond Bar Ca 91765 Tel: 1-909-345-7585 Fax: 1-909-345-7589"
"Jin Rong Hua Le Metal Manufactu Ltd","Of Gaoming Foshan City Add 9 13 Gaoming Avenue East Sanzhou He","","Phone Numbers:  --- Emails: ","China","1","Long Beach, Ca","Yantian","732393","Painted Steel Rolling Cabinet Stainless Steelt Wood","7","54846","Russell A Farrow Us Inc","555 S Renton Village Pl Suite 520 Renton Wa 98057"
"Jin Rong Hua Le Metal Manufactures Ltd","Of Gaoming Foshan City Add 9 13 Gaoming Avenue East Sanzhou He","","Phone Numbers:  --- Emails: ","China","1","Los Angeles, Ca","Shekou","732393","Painted Steel Rolling Cabinet Stainless Steelt Wood","3","20863","Russell A Farrow Us Inc","555 S Renton Village Pl Suite 520 Renton Wa 98057"
"Jiujiang Hongguan E Commerce Co Ltd","1-402 Building 14 No 1817 Shili Avenue Lianxi District Jiujiang City","","Phone Numbers:  --- Emails: ","China","1","Los Angeles, Ca","Yantian","732393","Home Living Decorative Paintings Handmade Stainless Steel Kitchen Sink Bathroom Hardware Adapter Accessories Storage Bags Declaration Does Any Solid Wood","1","5988","Kimroute Forward Inc","14237 Don Julian Rd City Of Industry Ca91746 Name: Bonnie Ou Phone:909-223-8886"
"Jlip Group Co Ltd","No 107 Shengli Road Jiangmen Guangdong China","","Phone Numbers:  --- Emails: ","China","1","Long Beach, Ca","Yantian","732393","Stainless Steel Dining Car Barbecue Pork Stove Stainless Steel Garb Age Basket Compartment Sink Wood Terials","1","8980","Gsw Product Inc","4177 Rowland Ave Ste B El Monte Ca 91731-1073 Tel: 909-598-2212 / Fax: 909-598-0000"
"Joowon Kitchen System","140 Tongil-Ro Deogyang-Gu Goyang- Si Gyeonggi-Do Republic Of","","Phone Numbers:  --- Emails: ","Republic Of Korea","1","Savannah, Ga","Pusan","732393","Household Articles Stainless Steel Ordinar","1","887","Same As Consignee","3885 Venture Dr Duluth Ga30096Tel 1-770-232-8881Attn Woongki Lee"
"Jpm Comercio E Exportacao Ltda","Rua Jandaiatuba N: 143 - 3: An Sp - Cep: 05716-150","","Phone Numbers:  --- Emails: ","Brazil","1","New York, Ny","Sao Paulo","761510","Dry Foodstuff Grill Seasoning Couscous Pan Coffee Cappuccino Mix Dulche Leche Topping Liquid Detergent Aluminium Liquid Detergent All Purpose Cleaner Aluminium Sponge Sponge Dulce Leche Guava Candy Chocolate Powder Snacks Barbecue Sauce Cassava Flour Corn Flour Cassava Sago Cassava Starch Corn Desert Mix Xerem Hominy Wheat Kibe White Hominy Turmeric Baking Soda Cinnamon Cloves Bay Leaf Oregano Chocolate Sprinkle Chocolate Bar Chocolate Chips Pepper Canned Vegetable Jilo Canned Guariroba Canned Vegetable Jurubeba Garlic Sauce Pepper Sauce Canned Vegetable Sliced Jilo Azeitona Guarana Syrup Mate Tea Guarana Drink Mate Sandpaper Shower Sponge Nail Clipper Tweezers Pedom Pomes Anatomic Hair Brush Scissors Soap Stainless Steel Skewer Powder Drink Mix Coffee Filter Liquid Fabric Softener Tomato Sauce Hoe Hair Conditioner Olive Oil Powder Laundry Detergent Soap Bar Vinegar Abroad Shipped Board File Due Ruc Ncm Wooden Applicable Cnpj","2","19089","Prime North Distribution Usa Corp","8-D Henshaw St Woburn Ma 018 Phone +1 857 498 4572"
"Ju Feng Metal Plastic Co","Fuxing Rd No 2 Tianwei Industrial Park Changping Town Dongguan Guangdong China","","Phone Numbers:  --- Emails: ","China","1","Los Angeles, Ca","Yantian","761510","Jar Lifter Also Newell Brands Distribution Llc Merritt Floor Norwalk Attention Rubbermaid Phone Arrivalnotice Newellco","1","10190","Newell Brands Distribution Llc","301 Merritt 7 5Th Floor Norwalk Ct 06851"
"Karaca Zuccaciye Tic Ve San As Cumhuriyet Mah Yeni Yol","1 Sk Now Bomonti Apt No 2/12 Sisli / Istanbul","","Phone Numbers:  --- Emails: ","Turkey","1","New York/Newark Area, Newark, Nj","Nemrut Bay","732393","Food Storage Pan Tea Pot Bev Food Storage Cookware Pot Thermos Cake French Press Coffee Cups Cutting Board Kitchen Accessories Candle Utensils Breakfast Serving Other Service Pressure Cooker Dinnerware Collection","1","1486","Omega Global Logistics Inc","725 River Road Ste 114 Edgewater Nj 07020 Prealertoglamerica Com +1 201 484 0300 X 104"
"Kemplion Kitchenware Co Ltd","7Th Floor Fortis Tower 77 Gloucester Road Wanchai Hong Kong","","Phone Numbers:  --- Emails: ","China","1","Los Angeles, Ca","Hong Kong","732393","Stainless Steel Cookware Stainless Steel Cookware","1","10600","Team Handling Services Inc","11938 South La Cienega Blvd Hawthorne Ca 90250 Tel: 310 615-0267 Fax: 310 615-0276"
"Kemplion Kitchenware Company","Limite D 7 F Fortis Tower 77 Gloucester R Oad Wanchai Hong Kong","","Phone Numbers:  --- Emails: ","China","1","Los Angeles, Ca","Yantian","732393","Stainless Steel Cookware Cordierite Pizza Stone","1","14680","Neway International Inc","915 South Azusa Ave City Of Industry Ca 91748 Usa Contact Name: Serenatel:626-839-2650"
"King Metal Works Plot","No A-6/7 Nand Dham Industrial Estate Marol Maroshi Road","","Phone Numbers:  --- Emails: ","India","1","New York/Newark Area, Newark, Nj","Jawaharlal Nehru","732393","Steel Stainless Steel Utensils Steel Cutlery Stainless Steel Cutlery Aluminium Hollow Profiles Glass Balls","1","9960","Flexport International Llc","760 Market Street Floor 8 San Francisco Ca 94102 Usa Arrivalnotice@Flexport Com"
