"Company Name","Top Addresses","Company Websites","Company Contact Info","Company Country","Aggregated Volume","Top Destination Ports Used","Top Departure Ports Used","Top H.S. Code","Product Description","Total TEU","Total Weight","Top Notify Parties","Top Notify Party Addresses"
"The Family Movers S Pte Ltd","2 Toh Guan Road East 02-03 S 608837 For Jose Antonio Del Razo Torres Attn Import Department Tel +65 6266 5225","","Phone Numbers: +6562665225 --- Emails: ","United States","1","Houston, Tx","Veracruz","830130","Household Books Clothes Glasses Ornaments Chair Lamp Kitchen Items Furniture Pictures Mirror Sown Tare","1","2683","The Family Movers S Pte Ltd","2 Toh Guan Road East 02-03 S 608837 For Jose Antonio Del Razo Torres Attn Import Department Tel +65 6266 5225"
"The Old Country Market","2310 Alberni Hwy Coombs Bc Canada V0R1M0 Atn Larry Geekie Tel 2502486274","","Phone Numbers: 2502486274 --- Emails: ","United States","1","Long Beach, Ca","Manzanillo","190120","Kitchen Articles Processed Meals Blown Glass Articles Kitchen Articles Handmade Tiles Hoodie Jackets Party Articles Masks Processed Meals Blown Glass Handmade Tiles Kitchen Articles Hoodie Jackets Masks","2","20847","The Old Country Market","2310 Alberni Hwy Coombs Bc Canada V0R1M0 Atn Larry Geekie Tel 2502486274"
"Transborder Ltda","Autopista Medellin Entrada Km 2 2 Santa Fe De Bogota Colombia Tel 320-5698361 Ctc Import Departament","","Phone Numbers: 3205698361 --- Emails: ","United States","1","Houston, Tx","Veracruz","641460","Kitchen Hoods Kitchen Hoods","1","5625","Transborder Ltda","Autopista Medellin Entrada Km 2 2 Santa Fe De Bogota Colombia Tel 320-5698361 Ctc Import Departament"
"Transport Management Curacao Nv","Curacao Dutch Antilles Hato Internatel: 5999 8692022 Willemstad Cs Sales@Albatroscuracao","","Phone Numbers: 59998692022 --- Emails: ","United States","1","Port Everglades, Fl","Cartagena","640520","Ship Spares Transit Backpa Suitcase Brand Fans Badmin Ton Racket Machine Footwear Men Shirts Men Coats Men Women Children Dresses Women Iefcases Backpacks Shirts Women Irt Men Eaters Men Ladies Childr Screw Rod Bicycle Tube Accessory Other Bicycle Wire Brush Rmal Glass Ulbs Lamps Oves Kitchen Axe Knife Scis Sors Goat Foot Bottle Brus Shine Pot Shavers Div Ing Glasses Diving Float Life Jacket Tile Gate Ener Clothing","2","21220","Transport Management Curacao Nv","Curacao Dutch Antilles Hato Internatel: 5999 8692022 Willemstad Cs Sales@Albatroscuracao"
"Unicomer Curacao Omni","Tax Id 310010019 Kaya Amsterdam 25 Bonaire Atn Hitesh Baxani Ph 599 717 7576","","Phone Numbers: 5997177576 --- Emails: ","United States","1","Houston, Tx","Tampico","841810","Stoves Refrigerators Side Side Gas Stoves Oven Refrigerators Two Doors Custom All Charges Should Payed Kestrel","1","2310","Kestrel Liner Agencies Llp Tax Id","710885661 9505 Nw 108Th Avenue Medley Florida 33178 / Atn Gary Aspinall Ph 786 220 1650"
"Unicomer Jamaica Ltd","79-81A Slipe Road Kingston Jamaica Contact Nariesha Murray Telephone 876 9684068 Email Nariesha_Murrayunicomer Com","","Phone Numbers: 8769684068 --- Emails: ","United States","1","Houston, Tx","Tampico","841810","Refrigerators Refrigerators Stove Interface Card Harness Main Door Lock Agitator Harness Main Door Lock Agitator Main Support Drive Asm Orifice Holder Asm Left Front","1","3654","Regal Worldwide Trade Llc","9500 Nw 108Th Av Medley Fl 33178 Usa Ctc Sandra Cruz Phone + 503 2250 2082 Www Grupounicomer Com Tax Id 110404"
"Unicomer St Lucia","Orange Park Commercial Marisule St Lucia Atn Berthia Augustin Ph 758 457 8117","","Phone Numbers: 7584578117 --- Emails: ","United States","1","Houston, Tx","Tampico","732111","Gas Stoves Gas Stoves Custom Cargo Transit Outside Country Gateway Kestrel Liner Agencies Llc Tropical Shipping All Charges Should Payed Ppd Kestrel Liner Agencies","1","3478","",""
"Unicomer St Lucia Orange Park","Commercial Centre Bois Dorange Marisule St Lucia Atn Berthia Augustin Ph 758 457 8117 Tax Id 1790302","","Phone Numbers: 7584578117 --- Emails: ","United States","1","Houston, Tx","Tampico","732111","Stoves Stoves Custom Cargo Transit Outside Country Gateway Kestrel Liner Agencies Llc Tropical Shipping All Charges Should Payed Ppd Kestrel Liner Agencies","1","3333","Unicomer St Lucia Orange Park","Commercial Centre Bois Dorange Marisule St Lucia Atn Berthia Augustin Ph 758 457 8117 Tax Id 1790302"
"Unicomer St Maarten / Orange Grove Center","No 9 Colebay Saint Maarten / Atn Champa Dhanani / Ph 1 721 544 2190 / Tax Id 435174630","","Phone Numbers: 17215442190 --- Emails: ","United States","1","Houston, Tx","Tampico","732111","Stoves Stoves Custom Cargo Transit Outside Country Gateway Kestrel Liner Agencies Llc Tropical Shipping All Charges Should Payed Kestrel","1","4257","Kestrel Liner Agencies Llp","Tax Id 710885661 9505 Nw 108Th Av Medley Florida 33178 / Atn Gary Aspinall Ph 786 220 1650"
"Wahat Ajman Trade Tax","No 90100016 Hay Sana`A House 148/23 Al Jazaaer Street Basrah Iraq Tel +9647704925314 Email Basrahsssuae Com","","Phone Numbers: +9647704925314 --- Emails: ","United States","1","Houston, Tx","Tampico","950320","Grilling Freestanding Range Gas Freestanding Mea Buyer Fstuegf","1","6281","Cargo World Shipping & Logitics Iraq Manawi Basha Al Qahira Q House","No 57 Basrah Capt Abdul Karim K Sukker / Mob +964 0 7801414881"
"Walter Oracio Calle Cedula De Ciudadania","No 1711690238 C/O International Shipping Av Eloy Alfaro N56-190 Y Anonas Quito-Ecuador","","Phone Numbers: 1711690238 --- Emails: ","United States","1","Houston, Tx","Veracruz","630520","Household Marca Hyndai Modelo Chasis Tmcju Household Household Books Clothes Glasses Ornaments Chair Lamp Kitchen Items Furniture Pictures Mirror","2","4570","International Shipping","Ruc 1790017125001 Av Eloy Alfaro N56 190 Y Anonasxxx"
"Wes World Events Solutions","Via Pietro Giardini 472 Scala L 41124 Modena Italy Massimo Fornoni Tel No +39 059 397 0399","","Phone Numbers: +390593970399 --- Emails: ","United States","1","Houston, Tx","Veracruz","392690","Garage Equipments Garage Equipments Codes Formula Equipment Hospitality Equipments Codes Garage Equipments Combined Commodity Garage Equipments Kitchen Equipments Codes Kitchen Equipments Kitchen Equipments Garage Equipments Codes Hospitality Equipments Formula Equipment Codes","7","33081","Same As Consignee","Massimo Fornoni +39 059 397 0399"
